0,3508475488300,9.815792,-10,0.5
1,3509893894700,-1.574639E-06,-10,0.5
2,3511413542400,-1.574639E-06,9.999998,0.5
3,3512799184900,-9.815793,9.999998,0.5
4,3514218577600,9.815792,9.999998,0.5
5,3515788977800,-9.815793,-1.604189E-06,0.5
6,3519495011600,-9.815793,-10,0.5
7,3521065226600,9.815792,-1.604189E-06,0.5
8,3522368614200,-1.574639E-06,-1.604189E-06,0.5
