0,0.2657612,3524003355800,0.2,23.02763,136,0.9092298
1,0.6343813,3526609322100,0.2,21.84142,56,0.8832272
2,0.4784406,3528930351000,0.2,19.32006,104,0.7653643
3,0.4299587,3530934032100,0.2,23.11967,224,0.9856028
4,1.58756,3534774180100,0.2,16.99258,240,0.8071156
5,0.5689008,3537930331200,0.2,22.15657,312,0.9779912
6,0.368856,3540417704800,0.2,18.02641,144,0.9669684
7,1.488336,3543156413400,0.2,19.74111,40,0.9526097
8,0.5859277,3545660903300,0.2,17.56982,216,0.9215684
9,0.9538251,3548667430700,0.2,21.53279,128,0.9158502
10,1.178618,3550904459700,0.2,22.14521,88,0.7148072
11,0.3571618,3552924292500,0.2,18.24032,0,0.9946008
12,1.671651,3556548284400,0.2,17.0676,48,0.8646787
13,0.4710718,3558835711400,0.2,16.8831,336,0.71811
14,0.330355,3560822602000,0.2,16.15331,152,0.9791685
15,2.138984,3565080457900,0.2,21.79003,184,0.9919821
16,0.5270237,3567535985700,0.2,21.78558,248,0.925993
17,0.341384,3570106857100,0.2,16.45073,64,0.8534218
18,1.123182,3572294090500,0.2,18.94683,120,0.8612331
19,1.008793,3574381498800,0.2,18.05194,320,0.9987625
20,0.3936113,3576886186300,0.2,16.19154,96,0.8709368
21,0.4472848,3579407100600,0.2,22.29782,16,0.9183637
22,0.2369332,3581711810100,0.2,16.90432,112,0.9540813
23,0.5789629,3584350638100,0.2,19.04273,168,0.8079954
24,0.5892936,3587139172700,0.2,20.84797,200,0.7499703
25,1.741836,3590712456600,0.2,23.19308,72,0.9050922
26,1.099874,3593700864200,0.2,18.40298,256,0.7869133
27,0.6150993,3595437485400,0.2,18.64522,160,0.9299662
28,1.393929,3597909066400,0.2,16.89351,32,0.9808767
29,2.028486,3601766061800,0.2,18.03081,192,0.8959329
30,0.3117103,3604053866500,0.2,20.4396,296,0.873119
31,0.9034434,3606774975100,0.2,17.02021,352,0.7499347
32,0.2412358,3608729548900,0.2,18.21984,80,0.999495
33,0.659462,3611350875400,0.2,18.8873,8,0.7459606
34,1.183549,3614306114600,0.2,18.21281,280,0.9558862
35,0.2306103,3616610948400,0.2,21.74343,208,0.7747811
36,0.6269565,3619465849800,0.2,23.72348,232,0.8970363
37,0.4605876,3621135885100,0.2,18.5292,272,0.7142337
38,0.2477291,3623089198500,0.2,18.17005,24,0.7138847
39,0.4951864,3626663025600,0.2,17.88041,288,0.8368483
40,1.122851,3629000264500,0.2,21.02975,176,0.8241012
41,1.212526,3632139657400,0.2,16.75505,328,0.832191
42,0.8369608,3634777828800,0.2,23.75322,344,0.8616458
43,0.524296,3636380925100,0.2,17.51732,264,0.8101772
44,0.2195365,3638300806700,0.2,16.48838,304,0.9645217
