TimeStamp	SystemTimeStamp	Error	Behavior	EyeLeft	EyeRight	OnsetS	DurationS	VelocityDegps	AmplitudeDeg	DirectionRadial	
2821509111000	2812799845766	None	Fixation	(190.13, 121.83)	(209.03, 169.74)	2792.388	0.01660156	NaN	NaN	NaN	
2821525777000	2812816511239	None	Fixation	(190.22, 121.60)	(208.34, 169.09)	2792.388	0.03344727	NaN	NaN	NaN	
2821542444000	2812833178342	None	Saccade	(189.92, 121.72)	(208.19, 168.13)	2792.422	0.01660156	11.93377	0.3977924	4.293553	
2821559110000	2812849844200	None	Pursuit	(189.41, 122.11)	(208.53, 167.14)	2792.422	0.03320313	12.94533	0.805453	18.65124	
2821575777000	2812866510570	None	Fixation	(189.15, 122.36)	(208.68, 166.48)	2792.388	0.08325195	NaN	NaN	NaN	
2821592443000	2812883176362	None	Fixation	(189.04, 122.51)	(208.59, 165.99)	2792.388	0.1000977	NaN	NaN	NaN	
2821609110000	2812899843139	None	Fixation	(188.95, 122.49)	(208.46, 165.58)	2792.388	0.1166992	NaN	NaN	NaN	
2821625777000	2812916509956	None	Fixation	(188.64, 122.54)	(208.37, 165.02)	2792.388	0.1333008	NaN	NaN	NaN	
2821642443000	2812933175726	None	Fixation	(188.90, 122.73)	(207.96, 164.49)	2792.388	0.1501465	NaN	NaN	NaN	
2821659110000	2812949842512	None	Fixation	(188.82, 122.68)	(207.73, 164.41)	2792.388	0.166748	NaN	NaN	NaN	
2821675775000	2812966507322	None	Fixation	(188.83, 122.69)	(207.25, 164.11)	2792.388	0.1833496	NaN	NaN	NaN	
2821692442000	2812983174100	None	Fixation	(188.83, 122.74)	(207.11, 163.89)	2792.388	0.1999512	NaN	NaN	NaN	
2821709108000	2812999839875	None	Fixation	(189.58, 121.65)	(207.52, 166.26)	2792.388	0.2167969	NaN	NaN	NaN	
2821725775000	2813016506626	None	Saccade	(191.71, 119.79)	(208.92, 172.00)	2792.605	0.01660156	34.76069	2.422441	197.5699	
2821742441000	2813033172398	None	Pursuit	(192.09, 119.42)	(208.56, 171.20)	2792.605	0.03320313	6.524767	1.375921	215.456	
2821759108000	2813049839208	None	Pursuit	(191.12, 119.44)	(208.50, 170.71)	2792.605	0.04980469	11.96981	1.104171	201.8439	
2821775776000	2813066507013	None	Pursuit	(191.28, 119.49)	(208.66, 170.21)	2792.638	0.03344727	6.47294	0.4059013	18.86682	
2821792443000	2813083173753	None	Fixation	(191.33, 119.99)	(209.05, 169.86)	2792.672	0.01660156	NaN	NaN	NaN	
2821809107000	2813099837832	None	Fixation	(191.74, 119.46)	(208.67, 169.69)	2792.672	0.03320313	NaN	NaN	NaN	
2821825774000	2813116504318	None	Fixation	(191.64, 119.22)	(208.13, 169.67)	2792.672	0.04980469	NaN	NaN	NaN	
2821842440000	2813133170169	None	Fixation	(191.54, 119.23)	(207.91, 169.15)	2792.672	0.06665039	NaN	NaN	NaN	
2821859107000	2813149836914	None	Fixation	(191.04, 119.58)	(207.92, 168.64)	2792.672	0.08325195	NaN	NaN	NaN	
2821875774000	2813166503761	None	Fixation	(190.73, 120.06)	(208.15, 168.36)	2792.672	0.09985352	NaN	NaN	NaN	
2821892440000	2813183169450	None	Fixation	(190.07, 120.11)	(208.83, 168.23)	2792.672	0.1164551	NaN	NaN	NaN	
2821909107000	2813199836265	None	Fixation	(189.35, 120.03)	(209.30, 168.14)	2792.672	0.1333008	NaN	NaN	NaN	
2821925773000	2813216502071	None	Fixation	(189.00, 120.15)	(209.71, 167.85)	2792.672	0.1499023	NaN	NaN	NaN	
2821942440000	2813233168810	None	Fixation	(188.72, 120.32)	(209.80, 167.54)	2792.672	0.1665039	NaN	NaN	NaN	
2821959106000	2813249834577	None	Fixation	(188.63, 120.59)	(210.09, 167.37)	2792.672	0.1833496	NaN	NaN	NaN	
2821975773000	2813266501365	None	Fixation	(188.33, 120.72)	(210.32, 167.13)	2792.672	0.1999512	NaN	NaN	NaN	
2821992439000	2813283167175	None	Fixation	(188.44, 120.65)	(210.45, 167.23)	2792.672	0.2165527	NaN	NaN	NaN	
