TimeStamp	SystemTimeStamp	Error	Behavior	EyeLeft	EyeRight	OnsetS	DurationS	VelocityDegps	AmplitudeDeg	DirectionRadial	
4675357238000	4666602798460	None	Saccade	(240.72, 190.82)	(181.71, 202.28)	4645.87	0.01660156	56.99776	1.899925	75.61077	
4675373905000	4666619465170	None	Saccade	(241.42, 189.02)	(178.69, 207.91)	4645.87	0.03320313	78.56768	1.502682	175.6053	
4675390573000	4666636133204	None	Fixation	(241.54, 189.12)	(178.41, 207.69)	4645.687	0.2333984	NaN	NaN	NaN	
4675407240000	4666652799682	None	Pursuit	(241.24, 188.60)	(178.40, 208.15)	4645.92	0.01660156	5.657019	0.1885673	194.5889	
4675423904000	4666669463740	None	Pursuit	(241.43, 188.97)	(178.29, 207.82)	4645.92	0.03320313	4.285563	0.07146846	235.8578	
4675440571000	4666686130175	None	Fixation	(241.40, 189.21)	(178.49, 207.83)	4645.687	0.2832031	NaN	NaN	NaN	
4675457237000	4666702795929	None	Fixation	(241.37, 188.62)	(178.61, 208.17)	4645.687	0.2998047	NaN	NaN	NaN	
4675473904000	4666719462690	None	Fixation	(241.44, 188.54)	(178.20, 207.97)	4645.687	0.3164063	NaN	NaN	NaN	
4675490571000	4666736129415	None	Fixation	(241.17, 188.91)	(178.43, 207.83)	4645.687	0.3330078	NaN	NaN	NaN	
4675507238000	4666752796195	None	Fixation	(241.28, 188.82)	(178.23, 207.71)	4645.687	0.3496094	NaN	NaN	NaN	
4675523903000	4666769460931	None	Fixation	(241.51, 188.67)	(178.34, 207.46)	4645.687	0.3666992	NaN	NaN	NaN	
4675540570000	4666786127682	None	Fixation	(241.20, 188.92)	(178.19, 207.66)	4645.687	0.3833008	NaN	NaN	NaN	
4675557238000	4666802795436	None	Fixation	(241.28, 188.86)	(178.23, 207.78)	4645.687	0.3999023	NaN	NaN	NaN	
4675573904000	4666819461213	None	Fixation	(241.35, 188.64)	(178.58, 207.42)	4645.687	0.4165039	NaN	NaN	NaN	
4675590571000	4666836127925	None	Fixation	(241.44, 188.78)	(178.12, 207.34)	4645.687	0.4331055	NaN	NaN	NaN	
4675607238000	4666852794694	None	Fixation	(241.36, 188.62)	(178.40, 207.52)	4645.687	0.449707	NaN	NaN	NaN	
4675623904000	4666869460437	None	Fixation	(241.28, 188.74)	(178.30, 207.62)	4645.687	0.4663086	NaN	NaN	NaN	
4675640570000	4666886126182	None	Fixation	(241.38, 188.54)	(178.47, 207.89)	4645.687	0.4833984	NaN	NaN	NaN	
4675657237000	4666902792989	None	Fixation	(241.18, 188.80)	(178.70, 207.55)	4645.687	0.5	NaN	NaN	NaN	
4675657237000	4666902792700	None	Fixation	(241.18, 188.80)	(178.70, 207.55)	4645.687	0.5	NaN	NaN	NaN	
4675673904000	4666919459444	None	Fixation	(241.39, 188.37)	(178.68, 207.60)	4645.687	0.5166016	NaN	NaN	NaN	
4675690570000	4666936125183	None	Fixation	(241.37, 188.49)	(178.16, 207.30)	4645.687	0.5332031	NaN	NaN	NaN	
4675707237000	4666952791939	None	Fixation	(241.34, 188.53)	(178.68, 207.54)	4645.687	0.5498047	NaN	NaN	NaN	
4675740568000	4666986122213	None	Fixation	(241.33, 188.52)	(178.19, 207.48)	4645.687	0.5830078	NaN	NaN	NaN	
4675740568000	4666986122196	None	Fixation	(241.33, 188.52)	(178.19, 207.48)	4645.687	0.5830078	NaN	NaN	NaN	
4675740568000	4666986122253	None	Fixation	(241.33, 188.52)	(178.19, 207.48)	4645.687	0.5830078	NaN	NaN	NaN	
4675773903000	4667019456930	None	Fixation	(241.18, 188.59)	(177.81, 207.11)	4645.687	0.6166992	NaN	NaN	NaN	
4675790568000	4667036121701	None	Fixation	(241.12, 188.60)	(178.13, 207.47)	4645.687	0.6333008	NaN	NaN	NaN	
4675807235000	4667052788436	None	Fixation	(241.15, 188.67)	(178.94, 207.41)	4645.687	0.6499023	NaN	NaN	NaN	
4675823901000	4667069454442	None	Fixation	(241.05, 188.64)	(178.21, 207.70)	4645.687	0.6665039	NaN	NaN	NaN	
4675840568000	4667086120963	None	Fixation	(241.17, 188.60)	(178.24, 207.46)	4645.687	0.6831055	NaN	NaN	NaN	
4675840568000	4667086120861	None	Fixation	(241.17, 188.60)	(178.24, 207.46)	4645.687	0.6831055	NaN	NaN	NaN	
4675873900000	4667119452446	None	Fixation	(241.07, 188.72)	(177.56, 207.26)	4645.687	0.7163086	NaN	NaN	NaN	
4675890568000	4667136120232	None	Fixation	(241.20, 188.67)	(178.28, 207.35)	4645.687	0.7333984	NaN	NaN	NaN	
4675907235000	4667152787018	None	Fixation	(241.24, 188.69)	(178.06, 207.42)	4645.687	0.75	NaN	NaN	NaN	
4675923902000	4667169453703	None	Fixation	(241.12, 188.70)	(178.12, 207.44)	4645.687	0.7666016	NaN	NaN	NaN	
4675940568000	4667186119771	None	Fixation	(241.31, 188.62)	(178.17, 207.35)	4645.687	0.7832031	NaN	NaN	NaN	
4675973901000	4667219452475	None	Fixation	(241.38, 188.66)	(178.49, 207.34)	4645.687	0.8164063	NaN	NaN	NaN	
4675990566000	4667236116921	None	Fixation	(241.23, 188.72)	(178.46, 207.11)	4645.687	0.8330078	NaN	NaN	NaN	
4676007233000	4667252783693	None	Saccade	(239.11, 192.60)	(177.41, 200.85)	4646.52	0.01660156	54.40049	2.601184	9.559873	
4676023901000	4667269451737	None	Saccade	(235.06, 202.67)	(176.51, 190.90)	4646.52	0.03369141	133.4243	6.692608	8.502111	
4676040567000	4667286117240	None	Saccade	(232.22, 213.26)	(173.80, 182.38)	4646.52	0.05029297	134.924	10.71783	4.741481	
4676057233000	4667302782944	None	Unknown	(230.67, 222.92)	(171.31, 176.34)	NaN	NaN	NaN	NaN	NaN	
4676057233000	4667302782737	None	Unknown	(230.67, 222.92)	(171.31, 176.34)	NaN	NaN	NaN	NaN	NaN	
4676073900000	4667319449425	None	Pursuit	(230.81, 224.23)	(170.68, 174.21)	4646.587	0.01660156	16.19144	0.5397147	341.3062	
4676090565000	4667336114209	None	Pursuit	(230.23, 224.01)	(170.95, 174.69)	4646.587	0.03320313	7.540353	0.4815376	9.058064	
4676107231000	4667352779915	None	Pursuit	(229.90, 223.80)	(170.82, 174.64)	4646.587	0.04980469	4.81581	0.4834418	28.2084	
4676123898000	4667369446702	None	Unknown	(230.16, 223.54)	(170.78, 173.94)	NaN	NaN	NaN	NaN	NaN	
4676140564000	4667386113455	None	Fixation	(230.52, 223.46)	(170.98, 173.81)	4646.653	0.01708984	NaN	NaN	NaN	
4676140564000	4667386112179	None	Fixation	(230.52, 223.46)	(170.98, 173.81)	4646.653	0.01708984	NaN	NaN	NaN	
4676173897000	4667419444909	None	Fixation	(230.74, 222.46)	(170.67, 174.25)	4646.653	0.05029297	NaN	NaN	NaN	
4676190564000	4667436111796	None	Saccade	(226.73, 219.17)	(175.88, 176.46)	4646.704	0.01660156	63.8438	2.320842	121.1352	
4676207231000	4667452778515	None	Saccade	(220.54, 213.69)	(184.27, 180.93)	4646.704	0.03320313	101.6499	6.21439	123.4261	
4676223899000	4667469446253	None	Unknown	(218.83, 210.59)	(186.55, 182.17)	NaN	NaN	NaN	NaN	NaN	
4676240565000	4667486111921	None	Pursuit	(219.87, 210.35)	(186.05, 182.68)	4646.753	0.01660156	13.12422	0.437474	243.6428	
4676273899000	4667519445684	None	Pursuit	(219.42, 210.41)	(186.06, 181.88)	4646.753	0.05029297	5.552934	0.2539034	239.5628	
