TimeStamp	SystemTimeStamp	Error	Behavior	EyeLeft	EyeRight	OnsetS	DurationS	VelocityDegps	AmplitudeDeg	DirectionRadial	
5282884496000	5274140336568	None	Pursuit	(228.10, 175.97)	(161.06, 190.93)	5253.73	0.04980469	13.2413	1.295278	359.7813	
5282901163000	5274157003322	None	Pursuit	(227.93, 176.86)	(160.65, 190.00)	5253.73	0.06640625	12.52755	1.707615	357.2383	
5282917831000	5274173671161	None	Saccade	(227.26, 177.54)	(160.20, 188.48)	5253.797	0.01660156	11.73179	0.3910598	31.6947	
5282934498000	5274190337829	None	Pursuit	(227.13, 178.26)	(159.72, 187.17)	5253.73	0.09960938	17.24467	2.927967	356.2069	
5282951163000	5274207002642	None	Pursuit	(226.85, 179.18)	(159.58, 186.26)	5253.73	0.1162109	11.32817	3.302313	357.1192	
5282967829000	5274223668367	None	Pursuit	(226.20, 180.12)	(159.29, 185.42)	5253.73	0.1333008	10.9188	3.665754	356.7991	
5282984498000	5274240337145	None	Saccade	(225.68, 181.05)	(159.13, 183.81)	5253.864	0.01660156	13.06809	0.4356029	16.44563	
5283001164000	5274257002923	None	Pursuit	(225.03, 181.98)	(159.13, 183.14)	5253.864	0.03320313	14.02411	0.9021267	19.16319	
5283017831000	5274273670097	None	Pursuit	(224.31, 183.10)	(158.98, 182.10)	5253.864	0.04980469	16.41165	1.449152	19.44691	
5283034497000	5274290335914	None	Pursuit	(223.71, 184.32)	(159.11, 180.85)	5253.864	0.06640625	16.64859	2.001497	17.63889	
5283051162000	5274307000206	None	Pursuit	(222.97, 185.21)	(159.18, 179.89)	5253.864	0.08300781	14.23054	2.470866	19.40561	
5283067829000	5274323666955	None	Pursuit	(222.47, 186.33)	(159.04, 179.04)	5253.864	0.09960938	15.10793	2.970213	18.02455	
5283084495000	5274340333103	None	Pursuit	(222.09, 186.99)	(158.46, 178.46)	5253.864	0.1166992	9.311806	3.280541	17.90754	
5283101162000	5274356999519	None	Pursuit	(221.56, 188.04)	(158.48, 178.06)	5253.864	0.1333008	14.4778	3.76216	17.40766	
5283117829000	5274373666303	None	Pursuit	(221.28, 188.41)	(158.67, 177.09)	5253.864	0.1499023	5.749336	3.952933	17.67896	
5283134496000	5274390333014	None	Fixation	(220.92, 189.06)	(158.00, 176.76)	5253.997	0.03320313	NaN	NaN	NaN	
5283151160000	5274406996846	None	Fixation	(220.75, 189.47)	(157.96, 176.25)	5254.03	0.01660156	NaN	NaN	NaN	
5283167827000	5274423663868	None	Fixation	(220.60, 189.58)	(157.68, 176.29)	5254.03	0.03320313	NaN	NaN	NaN	
5283184493000	5274440329686	None	Fixation	(220.66, 189.58)	(157.76, 176.26)	5254.03	0.04980469	NaN	NaN	NaN	
5283201160000	5274456996398	None	Fixation	(220.59, 189.37)	(157.54, 176.45)	5254.03	0.06640625	NaN	NaN	NaN	
5283217827000	5274473662923	None	Fixation	(221.08, 188.88)	(157.58, 176.66)	5254.03	0.08349609	NaN	NaN	NaN	
5283234493000	5274490328634	None	Fixation	(221.14, 188.60)	(157.73, 176.78)	5254.03	0.1000977	NaN	NaN	NaN	
5283251160000	5274506995405	None	Fixation	(221.25, 188.27)	(158.04, 176.92)	5254.03	0.1166992	NaN	NaN	NaN	
5283267827000	5274523662172	None	Fixation	(221.58, 187.98)	(157.93, 177.33)	5254.03	0.1333008	NaN	NaN	NaN	
5283284493000	5274540327945	None	Fixation	(221.38, 187.37)	(157.90, 177.60)	5254.03	0.1499023	NaN	NaN	NaN	
5283301159000	5274556994056	None	Fixation	(221.56, 187.14)	(158.02, 177.79)	5254.03	0.1665039	NaN	NaN	NaN	
