0,4.797948,608078108600,0.2,16.78418,56,0.7197993
1,2.468718,612252301600,0.2,20.03788,8,0.842856
2,3.581491,617579131200,0.2,17.04606,64,0.877726
3,1.707613,622021284200,0.2,23.03729,16,0.8242573
4,0.5136134,624509177700,0.2,17.73835,72,0.7237253
5,0.3470724,626696546400,0.2,20.68192,96,0.9485289
6,0.6493441,629635354100,0.2,18.82211,264,0.7949101
7,1.562736,633091300600,0.2,18.255,352,0.748229
8,0.6398877,635429443800,0.2,17.64936,304,0.8089508
9,0.8043556,638201501400,0.2,18.04539,32,0.965373
10,0.8061805,641123852400,0.2,23.58854,192,0.8177744
11,0.27077,643394763900,0.2,21.06292,160,0.7802663
12,0.824725,646116658400,0.2,16.49645,128,0.8153056
13,0.695187,648587386900,0.2,23.9285,24,0.8186082
14,2.114521,652477714900,0.2,21.86078,88,0.8287928
15,0.345405,653914210800,0.2,16.04664,152,0.7609755
16,0.5054055,656268471100,0.2,23.96273,240,0.8320397
17,2.223075,660426259400,0.2,20.31231,200,0.8838275
18,0.5939289,663015042200,0.2,19.68922,48,0.9832524
19,1.161827,666087618400,0.2,22.57063,168,0.9431533
20,0.3827209,668391116400,0.2,21.76288,40,0.7831255
21,1.030336,671196870300,0.2,18.77871,248,0.8477497
22,0.3824312,673584366400,0.2,23.65126,184,0.7985237
23,1.354795,676940668500,0.2,19.32972,256,0.9959735
24,1.032179,679962694800,0.2,19.7221,272,0.7493411
25,0.6375224,681699872600,0.2,22.54294,312,0.910591
26,0.7877384,684538286700,0.2,22.83787,80,0.7731262
27,2.642148,688896742300,0.2,21.89174,288,0.9545692
28,0.7798941,691785024600,0.2,20.99581,0,0.9489822
29,0.9159429,694606680900,0.2,18.78828,280,0.7721111
30,0.7863949,697261684700,0.2,17.06232,336,0.9017922
31,0.2536533,699716599100,0.2,17.64344,216,0.9003202
32,1.473808,703189454400,0.2,19.88022,112,0.8280606
33,0.2542453,705493989500,0.2,16.35159,224,0.8274753
34,1.621056,709034480700,0.2,16.4771,120,0.7456393
35,0.5096393,710587060000,0.2,23.51872,328,0.9734596
36,0.3777747,712857329600,0.2,17.39657,208,0.8170709
37,0.4495274,714343968200,0.2,16.83807,232,0.8622648
38,0.7985407,717015832200,0.2,16.54307,144,0.7310499
39,0.2160947,718267591700,0.2,23.17395,136,0.7882239
40,0.4222908,720371266000,0.2,23.97528,344,0.9160613
41,0.2503505,721875080900,0.2,22.41324,176,0.7804417
42,0.4343934,724028425100,0.2,21.31402,104,0.8321607
43,1.622783,727467950400,0.2,19.33462,296,0.7329109
44,0.9740278,730306851100,0.2,22.83244,320,0.9394629
