TimeStamp	SystemTimeStamp	Error	Behavior	EyeLeft	EyeRight	OnsetS	DurationS	VelocityDegps	AmplitudeDeg	DirectionRadial	
589248102000	580581219806	None	Blink	(114.07, 177.58)	(238.79, 128.25)	NaN	NaN	NaN	NaN	NaN	
589264767000	580597884618	None	WinkRight	(114.08, 176.78)	(239.23, 128.08)	NaN	NaN	NaN	NaN	NaN	
589281433000	580614550416	None	Unknown	(114.06, 175.93)	(238.72, 127.35)	NaN	NaN	NaN	NaN	NaN	
589298102000	580631219345	None	Unknown	(113.81, 175.64)	(238.73, 127.17)	NaN	NaN	NaN	NaN	NaN	
589314768000	580647884952	None	Pursuit	(113.65, 175.37)	(238.72, 126.65)	559.8944	0.0166626	3.771487	0.1257163	135.879	
589331433000	580664549858	None	Pursuit	(113.41, 175.53)	(238.98, 126.52)	559.8944	0.0333252	3.586269	0.1702686	91.32292	
589348099000	580681215536	None	Blink	(111.98, 177.91)	(239.41, 128.25)	NaN	NaN	NaN	NaN	NaN	
589364766000	580697882341	None	Blink	(108.11, 179.99)	(242.36, 130.86)	NaN	NaN	NaN	NaN	NaN	
589381432000	580714548105	None	Blink	(0.00, 0.00)	(246.74, 130.98)	NaN	NaN	NaN	NaN	NaN	
589398099000	580731215054	None	Blink	(0.00, 0.00)	(244.89, 132.24)	NaN	NaN	NaN	NaN	NaN	
589414765000	580747880664	None	Blink	(0.00, 0.00)	(249.03, 132.30)	NaN	NaN	NaN	NaN	NaN	
589431432000	580764547459	None	Blink	(0.00, 0.00)	(250.21, 132.46)	NaN	NaN	NaN	NaN	NaN	
589448098000	580781213249	None	Blink	(112.11, 169.18)	(249.06, 134.97)	NaN	NaN	NaN	NaN	NaN	
589464767000	580797881993	None	Blink	(115.00, 167.76)	(248.83, 136.31)	NaN	NaN	NaN	NaN	NaN	
589481433000	580814547816	None	Blink	(120.09, 166.17)	(248.26, 138.18)	NaN	NaN	NaN	NaN	NaN	
589498099000	580831213580	None	Blink	(120.63, 165.12)	(246.88, 137.68)	NaN	NaN	NaN	NaN	NaN	
589514768000	580847882360	None	Blink	(121.59, 164.26)	(245.94, 137.58)	NaN	NaN	NaN	NaN	NaN	
589531430000	580864544145	None	Blink	(122.30, 163.07)	(245.93, 137.37)	NaN	NaN	NaN	NaN	NaN	
589548096000	580881209934	None	WinkLeft	(122.98, 162.76)	(245.50, 137.00)	NaN	NaN	NaN	NaN	NaN	
589564763000	580897876713	None	WinkLeft	(123.15, 162.04)	(243.95, 136.74)	NaN	NaN	NaN	NaN	NaN	
589581429000	580914542492	None	Unknown	(123.77, 161.61)	(243.86, 136.72)	NaN	NaN	NaN	NaN	NaN	
589598096000	580931209281	None	Unknown	(124.26, 161.27)	(242.94, 136.64)	NaN	NaN	NaN	NaN	NaN	
589614762000	580947875084	None	Pursuit	(124.28, 160.96)	(243.06, 136.60)	560.1944	0.0166626	3.738234	0.1246078	169.9755	
589631429000	580964541834	None	Pursuit	(124.64, 160.85)	(242.78, 136.65)	560.1944	0.0333252	4.656265	0.2308262	208.956	
589648095000	580981207598	None	Unknown	(124.87, 160.48)	(243.07, 136.57)	NaN	NaN	NaN	NaN	NaN	
589664761000	580997873414	None	Fixation	(124.23, 160.23)	(242.98, 136.70)	560.2444	0.0166626	NaN	NaN	NaN	
589681428000	581014540192	None	Fixation	(124.28, 160.09)	(242.96, 136.82)	560.2444	0.0333252	NaN	NaN	NaN	
589698097000	581031208978	None	Fixation	(124.15, 159.81)	(243.07, 136.79)	560.2444	0.04998779	NaN	NaN	NaN	
589714763000	581047875137	None	Fixation	(124.29, 159.67)	(243.59, 137.21)	560.2444	0.06665039	NaN	NaN	NaN	
589731430000	581064541790	None	Fixation	(124.20, 159.68)	(244.41, 137.45)	560.2444	0.08337402	NaN	NaN	NaN	
589748096000	581081207333	None	Fixation	(123.79, 160.47)	(245.09, 138.04)	560.2444	0.1000366	NaN	NaN	NaN	
589764763000	581097874122	None	Blink	(122.44, 163.13)	(247.30, 140.29)	NaN	NaN	NaN	NaN	NaN	
589781429000	581114539890	None	Blink	(0.00, 0.00)	(251.18, 143.05)	NaN	NaN	NaN	NaN	NaN	
589798094000	581131204939	None	Blink	(0.00, 0.00)	(225.42, 125.08)	NaN	NaN	NaN	NaN	NaN	
589814762000	581147872437	None	Blink	(0.00, 0.00)	(240.42, 139.46)	NaN	NaN	NaN	NaN	NaN	
589831429000	581164539229	None	Blink	(0.00, 0.00)	(249.51, 138.51)	NaN	NaN	NaN	NaN	NaN	
589848095000	581181205008	None	Blink	(126.27, 164.30)	(258.16, 139.40)	NaN	NaN	NaN	NaN	NaN	
589864762000	581197871810	None	Blink	(116.72, 162.42)	(254.15, 138.50)	NaN	NaN	NaN	NaN	NaN	
589881428000	581214537607	None	Blink	(117.24, 161.92)	(251.17, 138.17)	NaN	NaN	NaN	NaN	NaN	
589898093000	581231202369	None	Blink	(115.95, 162.82)	(249.83, 137.38)	NaN	NaN	NaN	NaN	NaN	
589914759000	581247868127	None	Blink	(116.50, 162.69)	(248.85, 136.61)	NaN	NaN	NaN	NaN	NaN	
589931428000	581264536924	None	Blink	(116.49, 162.34)	(248.63, 136.17)	NaN	NaN	NaN	NaN	NaN	
589948094000	581281202714	None	Blink	(116.44, 162.36)	(248.79, 135.56)	NaN	NaN	NaN	NaN	NaN	
589964759000	581297867491	None	WinkLeft	(116.33, 162.38)	(248.86, 135.21)	NaN	NaN	NaN	NaN	NaN	
589981427000	581314535268	None	WinkLeft	(115.87, 162.74)	(248.74, 134.56)	NaN	NaN	NaN	NaN	NaN	
589998092000	581331200055	None	Blink	(115.01, 165.34)	(249.77, 135.21)	NaN	NaN	NaN	NaN	NaN	
590014759000	581347866843	None	Blink	(0.00, 0.00)	(256.50, 137.10)	NaN	NaN	NaN	NaN	NaN	
590031427000	581364534636	None	Blink	(0.00, 0.00)	(0.00, 0.00)	NaN	NaN	NaN	NaN	NaN	
590048094000	581381201423	None	Blink	(0.00, 0.00)	(0.00, 0.00)	NaN	NaN	NaN	NaN	NaN	
590064760000	581397867213	None	Blink	(0.00, 0.00)	(210.48, 125.56)	NaN	NaN	NaN	NaN	NaN	
590081426000	581414532958	None	Blink	(0.00, 0.00)	(249.98, 131.51)	NaN	NaN	NaN	NaN	NaN	
590098091000	581431198094	None	Blink	(124.76, 169.33)	(258.94, 134.35)	NaN	NaN	NaN	NaN	NaN	
590114758000	581447864894	None	Blink	(100.19, 168.32)	(258.05, 135.75)	NaN	NaN	NaN	NaN	NaN	
590131424000	581464530671	None	Blink	(103.07, 168.97)	(256.99, 135.21)	NaN	NaN	NaN	NaN	NaN	
590148091000	581481197440	None	Blink	(103.50, 168.30)	(257.07, 135.04)	NaN	NaN	NaN	NaN	NaN	
590164759000	581497864924	None	Blink	(103.56, 167.83)	(256.56, 134.76)	NaN	NaN	NaN	NaN	NaN	
590181425000	581514530668	None	Blink	(103.77, 167.43)	(256.52, 134.58)	NaN	NaN	NaN	NaN	NaN	
590198090000	581531195450	None	Blink	(103.92, 167.23)	(256.34, 134.48)	NaN	NaN	NaN	NaN	NaN	
590214757000	581547862222	None	WinkLeft	(104.15, 166.64)	(256.46, 134.33)	NaN	NaN	NaN	NaN	NaN	
590231425000	581564530009	None	WinkLeft	(104.26, 166.46)	(256.93, 134.32)	NaN	NaN	NaN	NaN	NaN	
590248092000	581581196812	None	Saccade	(104.08, 166.29)	(257.55, 134.65)	560.3444	0.5	252.7878	8.426262	74.1935	
590264762000	581597866833	None	Unknown	(103.81, 166.02)	(257.79, 134.84)	NaN	NaN	NaN	NaN	NaN	
590281423000	581614527384	None	Pursuit	(103.94, 165.94)	(258.23, 134.88)	560.8611	0.0166626	1.933211	0.06444036	223.682	
590298091000	581631195162	None	Pursuit	(103.58, 166.73)	(256.82, 133.96)	560.8611	0.0333252	10.68953	0.3037127	5.028872	
590314758000	581647861940	None	Unknown	(102.76, 179.41)	(247.05, 127.47)	NaN	NaN	NaN	NaN	NaN	
590331424000	581664527728	None	Saccade	(102.63, 193.39)	(237.55, 121.47)	560.9111	0.0166626	171.9998	5.733328	331.3991	
590348091000	581681194514	None	Unknown	(103.89, 205.32)	(228.61, 116.97)	NaN	NaN	NaN	NaN	NaN	
590364756000	581697859291	None	Pursuit	(104.56, 213.23)	(222.49, 114.21)	560.9444	0.0166626	97.62189	3.254063	342.1921	
590381423000	581714526082	None	Pursuit	(105.45, 212.61)	(220.87, 113.12)	560.9444	0.0333252	13.3948	3.0546	334.9277	
590398089000	581731191854	None	Pursuit	(105.93, 211.22)	(220.15, 112.99)	560.9444	0.04998779	17.9824	2.560907	327.9594	
590414756000	581747858660	None	Pursuit	(106.42, 209.86)	(220.62, 112.95)	560.9444	0.06665039	17.82596	2.130241	317.9039	
590431423000	581764525815	None	Pursuit	(106.92, 208.34)	(220.70, 113.09)	560.9444	0.08331299	19.66067	1.756164	301.9119	
590448089000	581781191210	None	Pursuit	(107.21, 207.37)	(220.83, 113.31)	560.9444	0.09997559	12.42684	1.599054	288.7786	
590464753000	581797854991	None	Pursuit	(107.27, 206.06)	(222.28, 113.42)	560.9444	0.1166382	16.14271	1.420617	269.3883	
590481420000	581814521782	None	Pursuit	(107.56, 204.51)	(222.31, 113.72)	560.9444	0.1333008	19.4392	1.541022	244.5389	
590498088000	581831189555	None	Pursuit	(107.73, 203.38)	(223.09, 113.99)	560.9444	0.1499634	13.99867	1.76424	230.263	
590514755000	581847856330	None	Pursuit	(107.58, 201.92)	(224.04, 114.49)	560.9444	0.166687	18.12285	2.058399	214.3479	
590531421000	581864522122	None	Pursuit	(107.31, 200.39)	(225.40, 114.93)	560.9444	0.1833496	19.14176	2.462391	201.7537	
590548088000	581881188900	None	Saccade	(108.67, 193.74)	(230.00, 118.37)	561.1277	0.0166626	70.63642	2.354547	139.8737	
590564754000	581897854698	None	Saccade	(112.08, 181.98)	(238.02, 126.34)	561.1444	0.0166626	150.7054	6.976153	164.1405	
590581421000	581914521829	None	Unknown	(112.59, 179.07)	(239.54, 128.19)	NaN	NaN	NaN	NaN	NaN	
590598085000	581931185265	None	Pursuit	(112.15, 177.03)	(241.16, 129.42)	561.1777	0.0166626	25.73145	0.8577151	154.7843	
590614752000	581947852056	None	Pursuit	(112.09, 175.22)	(242.97, 130.16)	561.1777	0.0333252	22.31765	1.594999	159.6429	
590631420000	581964519817	None	Pursuit	(112.17, 173.95)	(244.44, 130.57)	561.1777	0.04998779	15.58275	2.107472	162.2901	
590648087000	581981187022	None	Pursuit	(112.61, 172.60)	(245.81, 131.66)	561.1777	0.06665039	17.51268	2.655366	167.1708	
590664753000	581997852906	None	Pursuit	(113.37, 171.26)	(245.95, 132.87)	561.1777	0.08331299	18.90445	3.219404	172.679	
590681420000	582014519493	None	Pursuit	(113.69, 170.43)	(246.89, 133.33)	561.1777	0.09997559	10.94813	3.571974	174.2707	
590698084000	582031183380	None	Pursuit	(114.70, 169.21)	(246.67, 134.27)	561.1777	0.1166382	19.4787	4.136267	179.0595	
590714751000	582047849735	None	Pursuit	(115.50, 168.64)	(246.96, 134.53)	561.1777	0.1333008	12.19065	4.443861	182.6088	
590731417000	582064515524	None	Pursuit	(115.91, 168.10)	(247.87, 135.27)	561.1777	0.1499634	8.254693	4.700893	183.8399	
590748084000	582081182281	None	Pursuit	(116.97, 168.05)	(246.33, 135.46)	561.1777	0.166626	13.04248	4.864077	188.6697	
