TimeStamp	SystemTimeStamp	Error	Behavior	EyeLeft	EyeRight	OnsetS	DurationS	VelocityDegps	AmplitudeDeg	DirectionRadial	
2709693565000	2700966760635	None	Fixation	(176.07, 172.34)	(208.84, 224.37)	2679.957	0.2666016	NaN	NaN	NaN	
2709693565000	2700966760446	None	Fixation	(176.07, 172.34)	(208.84, 224.37)	2679.957	0.2666016	NaN	NaN	NaN	
2709726899000	2701000094605	None	Saccade	(169.78, 184.52)	(204.44, 205.31)	2680.24	0.0168457	136.3898	8.018557	187.3312	
2709743565000	2701016760128	None	Saccade	(165.61, 193.82)	(200.90, 196.00)	2680.24	0.03344727	125.3772	12.07975	185.1666	
2709743565000	2701016759786	None	Saccade	(165.61, 193.82)	(200.90, 196.00)	2680.24	0.03344727	125.3772	12.07975	185.1666	
2709776896000	2701050090614	None	Pursuit	(166.20, 193.52)	(200.27, 196.55)	2680.29	0.0168457	2.573978	0.08579925	129.0885	
2709793563000	2701066757454	None	Pursuit	(166.45, 193.11)	(200.61, 197.00)	2680.29	0.03344727	5.925398	0.2423193	178.4732	
2709810229000	2701083423195	None	Unknown	(166.78, 192.82)	(200.66, 197.12)	NaN	NaN	NaN	NaN	NaN	
2709810229000	2701083422928	None	Unknown	(166.78, 192.82)	(200.66, 197.12)	NaN	NaN	NaN	NaN	NaN	
2709843562000	2701116755838	None	Fixation	(166.33, 192.23)	(201.53, 197.49)	2680.34	0.03344727	NaN	NaN	NaN	
2709843562000	2701116755488	None	Fixation	(166.33, 192.23)	(201.53, 197.49)	2680.34	0.03344727	NaN	NaN	NaN	
2709876895000	2701150088310	None	Fixation	(165.80, 191.72)	(201.96, 197.37)	2680.34	0.06665039	NaN	NaN	NaN	
2709893562000	2701166755140	None	Fixation	(165.65, 191.73)	(202.46, 197.24)	2680.34	0.08325195	NaN	NaN	NaN	
2709910228000	2701183420856	None	Fixation	(165.01, 192.43)	(202.84, 196.90)	2680.34	0.1000977	NaN	NaN	NaN	
2709926895000	2701200087727	None	Fixation	(164.50, 192.50)	(202.82, 196.51)	2680.34	0.1166992	NaN	NaN	NaN	
2709943562000	2701216754557	None	Fixation	(163.89, 192.85)	(202.92, 196.22)	2680.34	0.1333008	NaN	NaN	NaN	
2709943562000	2701216754244	None	Fixation	(163.89, 192.85)	(202.92, 196.22)	2680.34	0.1333008	NaN	NaN	NaN	
2709976894000	2701250085978	None	Saccade	(171.22, 182.79)	(204.76, 209.25)	2680.49	0.0168457	133.5713	4.821739	193.1227	
2709993561000	2701266752775	None	Saccade	(177.49, 173.95)	(206.95, 223.32)	2680.49	0.03344727	133.2901	10.65865	193.1636	
2710010227000	2701283418605	None	Unknown	(178.40, 172.52)	(207.64, 227.58)	NaN	NaN	NaN	NaN	NaN	
2710010227000	2701283418449	None	Unknown	(178.40, 172.52)	(207.64, 227.58)	NaN	NaN	NaN	NaN	NaN	
2710043561000	2701316752719	None	Pursuit	(177.88, 172.65)	(208.16, 225.21)	2680.54	0.03344727	3.959797	0.2221994	62.30081	
2710060227000	2701333418295	None	Pursuit	(177.41, 172.84)	(207.86, 225.85)	2680.54	0.05004883	8.672605	0.7146075	20.10365	
2710076894000	2701350084767	None	Fixation	(177.49, 172.78)	(207.88, 225.50)	2680.59	0.01660156	NaN	NaN	NaN	
2710076894000	2701350084955	None	Fixation	(177.49, 172.78)	(207.88, 225.50)	2680.59	0.01660156	NaN	NaN	NaN	
2710110227000	2701383417535	None	Fixation	(178.28, 172.59)	(206.89, 225.65)	2680.59	0.05004883	NaN	NaN	NaN	
2710110227000	2701383417400	None	Fixation	(178.28, 172.59)	(206.89, 225.65)	2680.59	0.05004883	NaN	NaN	NaN	
2710143560000	2701416750490	None	Fixation	(178.74, 172.75)	(205.87, 225.34)	2680.59	0.08325195	NaN	NaN	NaN	
2710143560000	2701416750216	None	Fixation	(178.74, 172.75)	(205.87, 225.34)	2680.59	0.08325195	NaN	NaN	NaN	
2710176893000	2701450082422	None	Fixation	(178.13, 173.09)	(205.57, 224.21)	2680.59	0.1166992	NaN	NaN	NaN	
2710193559000	2701466748214	None	Fixation	(178.09, 173.30)	(205.62, 224.08)	2680.59	0.1333008	NaN	NaN	NaN	
2710210226000	2701483415003	None	Fixation	(178.06, 173.46)	(205.65, 223.89)	2680.59	0.1499023	NaN	NaN	NaN	
2710210226000	2701483414817	None	Fixation	(178.06, 173.46)	(205.65, 223.89)	2680.59	0.1499023	NaN	NaN	NaN	
2710243559000	2701516747641	None	Fixation	(178.16, 173.37)	(205.90, 224.07)	2680.59	0.1833496	NaN	NaN	NaN	
2710260225000	2701533413865	None	Fixation	(178.00, 173.03)	(206.03, 223.12)	2680.59	0.1999512	NaN	NaN	NaN	
2710276892000	2701550080167	None	Fixation	(177.59, 173.14)	(206.49, 223.65)	2680.59	0.2167969	NaN	NaN	NaN	
2710293558000	2701566745898	None	Fixation	(176.98, 173.02)	(207.32, 223.59)	2680.59	0.2333984	NaN	NaN	NaN	
2710310225000	2701583413111	None	Fixation	(176.07, 173.21)	(207.59, 223.10)	2680.59	0.25	NaN	NaN	NaN	
2710326891000	2701600078842	None	Fixation	(175.66, 173.41)	(208.04, 222.85)	2680.59	0.2666016	NaN	NaN	NaN	
2710343558000	2701616745415	None	Fixation	(175.38, 173.57)	(208.14, 222.14)	2680.59	0.2834473	NaN	NaN	NaN	
2710360224000	2701633411018	None	Fixation	(176.55, 171.68)	(209.13, 225.30)	2680.59	0.3000488	NaN	NaN	NaN	
2710376891000	2701650077862	None	Saccade	(176.10, 172.06)	(209.94, 225.17)	2680.89	0.01660156	10.0487	0.3349566	93.54871	
2710393557000	2701666743693	None	Pursuit	(175.62, 172.28)	(209.00, 224.22)	2680.89	0.03320313	16.39209	0.4455734	5.88638	
2710410224000	2701683410880	None	Fixation	(175.88, 172.34)	(209.46, 224.44)	2680.59	0.3500977	NaN	NaN	NaN	
2710410224000	2701683410402	None	Fixation	(175.88, 172.34)	(209.46, 224.44)	2680.59	0.3500977	NaN	NaN	NaN	
2710443557000	2701716743425	None	Fixation	(176.22, 171.83)	(209.41, 224.52)	2680.59	0.3833008	NaN	NaN	NaN	
2710460223000	2701733408730	None	Fixation	(176.16, 171.56)	(208.80, 224.91)	2680.59	0.3999023	NaN	NaN	NaN	
2710476892000	2701750077549	None	Fixation	(176.43, 171.49)	(209.16, 225.01)	2680.59	0.416748	NaN	NaN	NaN	
2710493558000	2701766743330	None	Fixation	(176.27, 171.68)	(209.53, 225.06)	2680.59	0.4333496	NaN	NaN	NaN	
2710510222000	2701783407134	None	Fixation	(176.13, 171.69)	(209.45, 224.45)	2680.59	0.4499512	NaN	NaN	NaN	
2710526888000	2701800072901	None	Fixation	(175.94, 172.07)	(209.24, 224.16)	2680.59	0.4665527	NaN	NaN	NaN	
2710543555000	2701816740143	None	Fixation	(175.66, 172.35)	(209.36, 223.69)	2680.59	0.4833984	NaN	NaN	NaN	
2710560222000	2701833406554	None	Fixation	(175.76, 172.57)	(209.19, 223.55)	2680.59	0.5	NaN	NaN	NaN	
2710576888000	2701850072264	None	Fixation	(175.80, 172.41)	(209.11, 223.53)	2680.59	0.5166016	NaN	NaN	NaN	
2710593555000	2701866739034	None	Fixation	(175.47, 172.70)	(208.98, 223.39)	2680.59	0.5334473	NaN	NaN	NaN	
2710610221000	2701883404884	None	Fixation	(175.86, 172.35)	(208.59, 223.57)	2680.59	0.5500488	NaN	NaN	NaN	
2710643554000	2701916737259	None	Fixation	(176.66, 172.12)	(208.74, 224.15)	2680.59	0.583252	NaN	NaN	NaN	
2710643554000	2701916737239	None	Fixation	(176.66, 172.12)	(208.74, 224.15)	2680.59	0.583252	NaN	NaN	NaN	
2710643554000	2701916737284	None	Fixation	(176.66, 172.12)	(208.74, 224.15)	2680.59	0.583252	NaN	NaN	NaN	
2710676887000	2701950070062	None	Fixation	(176.64, 172.02)	(208.52, 224.33)	2680.59	0.6166992	NaN	NaN	NaN	
2710693554000	2701966736784	None	Fixation	(176.38, 172.07)	(209.01, 224.74)	2680.59	0.6333008	NaN	NaN	NaN	
2710710220000	2701983402565	None	Fixation	(176.22, 171.89)	(208.93, 224.35)	2680.59	0.6499023	NaN	NaN	NaN	
2710726887000	2702000069380	None	Fixation	(176.25, 172.06)	(208.89, 224.43)	2680.59	0.666748	NaN	NaN	NaN	
2710743553000	2702016735105	None	Fixation	(176.20, 172.09)	(209.17, 224.19)	2680.59	0.6833496	NaN	NaN	NaN	
2710760220000	2702033401943	None	Fixation	(175.98, 171.99)	(209.22, 224.30)	2680.59	0.6999512	NaN	NaN	NaN	
2710776886000	2702050067758	None	Fixation	(176.01, 171.97)	(209.40, 224.13)	2680.59	0.7165527	NaN	NaN	NaN	
