TimeStamp	SystemTimeStamp	Error	Behavior	EyeLeft	EyeRight	OnsetS	DurationS	VelocityDegps	AmplitudeDeg	DirectionRadial	
2590678089000	2581984749307	None	Fixation	(229.33, 160.53)	(192.47, 211.49)	2561.608	0.06665039	NaN	NaN	NaN	
2590694755000	2582001415086	None	Fixation	(229.60, 160.30)	(192.80, 211.44)	2561.608	0.08349609	NaN	NaN	NaN	
2590711422000	2582018081875	None	Fixation	(229.49, 160.22)	(193.09, 211.61)	2561.608	0.1000977	NaN	NaN	NaN	
2590711422000	2582018081922	None	Fixation	(229.49, 160.22)	(193.09, 211.61)	2561.608	0.1000977	NaN	NaN	NaN	
2590744755000	2582051415029	None	Fixation	(229.45, 160.02)	(192.93, 211.53)	2561.608	0.1333008	NaN	NaN	NaN	
2590744755000	2582051414889	None	Fixation	(229.45, 160.02)	(192.93, 211.53)	2561.608	0.1333008	NaN	NaN	NaN	
2590778088000	2582084746929	None	Fixation	(229.58, 159.98)	(193.30, 213.14)	2561.608	0.166748	NaN	NaN	NaN	
2590794754000	2582101412690	None	Fixation	(229.82, 159.40)	(192.80, 213.15)	2561.608	0.1833496	NaN	NaN	NaN	
2590811420000	2582118078522	None	Fixation	(229.78, 159.69)	(192.73, 213.39)	2561.608	0.1999512	NaN	NaN	NaN	
2590828087000	2582134745405	None	Fixation	(229.99, 159.61)	(193.41, 212.96)	2561.608	0.2167969	NaN	NaN	NaN	
2590844754000	2582151412071	None	Fixation	(229.77, 159.49)	(193.44, 213.27)	2561.608	0.2333984	NaN	NaN	NaN	
2590844754000	2582151411745	None	Fixation	(229.77, 159.49)	(193.44, 213.27)	2561.608	0.2333984	NaN	NaN	NaN	
2590878087000	2582184745035	None	Fixation	(229.83, 159.64)	(193.20, 213.63)	2561.608	0.2666016	NaN	NaN	NaN	
2590894754000	2582201411264	None	Fixation	(229.66, 159.61)	(193.29, 213.32)	2561.608	0.2834473	NaN	NaN	NaN	
2590911419000	2582218076349	None	Fixation	(229.58, 159.53)	(193.12, 213.55)	2561.608	0.3000488	NaN	NaN	NaN	
2590911419000	2582218076207	None	Fixation	(229.58, 159.53)	(193.12, 213.55)	2561.608	0.3000488	NaN	NaN	NaN	
2590944752000	2582251408667	None	Fixation	(229.74, 159.71)	(193.16, 213.54)	2561.608	0.3334961	NaN	NaN	NaN	
2590944752000	2582251408434	None	Fixation	(229.74, 159.71)	(193.16, 213.54)	2561.608	0.3334961	NaN	NaN	NaN	
2590961419000	2582268075514	None	Fixation	(229.61, 159.64)	(193.51, 213.27)	2561.608	0.3500977	NaN	NaN	NaN	
2590978086000	2582284741909	None	Fixation	(229.50, 159.63)	(193.16, 213.36)	2561.608	0.3666992	NaN	NaN	NaN	
2590994752000	2582301407664	None	Fixation	(229.65, 159.79)	(193.65, 212.78)	2561.608	0.3833008	NaN	NaN	NaN	
2591011419000	2582318074418	None	Fixation	(229.57, 159.80)	(193.31, 213.81)	2561.608	0.4001465	NaN	NaN	NaN	
2591044750000	2582351405248	None	Fixation	(229.73, 159.60)	(193.34, 213.65)	2561.608	0.4333496	NaN	NaN	NaN	
2591044750000	2582351404959	None	Fixation	(229.73, 159.60)	(193.34, 213.65)	2561.608	0.4333496	NaN	NaN	NaN	
2591078085000	2582384739818	None	Fixation	(229.61, 159.54)	(193.43, 213.10)	2561.608	0.4667969	NaN	NaN	NaN	
2591094751000	2582401405579	None	Fixation	(229.48, 159.53)	(193.27, 213.11)	2561.608	0.4833984	NaN	NaN	NaN	
2591111418000	2582418072584	None	Fixation	(229.90, 159.45)	(193.06, 213.30)	2561.608	0.5	NaN	NaN	NaN	
2591128084000	2582434738098	None	Fixation	(229.87, 159.70)	(192.86, 213.68)	2561.608	0.5166016	NaN	NaN	NaN	
2591144749000	2582451402777	None	Fixation	(229.81, 159.42)	(193.01, 213.20)	2561.608	0.5334473	NaN	NaN	NaN	
2591161416000	2582468069568	None	Fixation	(229.65, 159.58)	(192.98, 213.33)	2561.608	0.5500488	NaN	NaN	NaN	
2591211416000	2582518069218	None	Fixation	(229.72, 159.47)	(192.79, 213.55)	2561.608	0.6000977	NaN	NaN	NaN	
2591211416000	2582518069407	None	Fixation	(229.72, 159.47)	(192.79, 213.55)	2561.608	0.6000977	NaN	NaN	NaN	
2591211416000	2582518069180	None	Fixation	(229.72, 159.47)	(192.79, 213.55)	2561.608	0.6000977	NaN	NaN	NaN	
2591211416000	2582518068770	None	Fixation	(229.72, 159.47)	(192.79, 213.55)	2561.608	0.6000977	NaN	NaN	NaN	
2591244749000	2582551401714	None	Fixation	(229.62, 159.49)	(192.68, 212.85)	2561.608	0.6333008	NaN	NaN	NaN	
2591261416000	2582568068715	None	Fixation	(229.54, 159.50)	(192.76, 212.88)	2561.608	0.6501465	NaN	NaN	NaN	
2591278082000	2582584734057	None	Fixation	(229.69, 159.23)	(192.81, 213.04)	2561.608	0.666748	NaN	NaN	NaN	
2591294749000	2582601400763	None	Fixation	(229.65, 159.46)	(192.93, 212.91)	2561.608	0.6833496	NaN	NaN	NaN	
2591311414000	2582618065540	None	Fixation	(229.71, 159.44)	(192.92, 213.10)	2561.608	0.6999512	NaN	NaN	NaN	
2591328080000	2582634731252	None	Fixation	(229.81, 159.35)	(193.16, 212.70)	2561.608	0.7167969	NaN	NaN	NaN	
2591344749000	2582651400082	None	Fixation	(229.70, 159.35)	(192.87, 213.08)	2561.608	0.7333984	NaN	NaN	NaN	
2591344749000	2582651399879	None	Fixation	(229.70, 159.35)	(192.87, 213.08)	2561.608	0.7333984	NaN	NaN	NaN	
2591378082000	2582684732594	None	Fixation	(229.65, 159.42)	(192.94, 212.76)	2561.608	0.7666016	NaN	NaN	NaN	
2591378082000	2582684732322	None	Fixation	(229.65, 159.42)	(192.94, 212.76)	2561.608	0.7666016	NaN	NaN	NaN	
2591411415000	2582718065088	None	Fixation	(229.33, 159.22)	(193.30, 212.51)	2561.608	0.8000488	NaN	NaN	NaN	
2591428082000	2582734731846	None	Fixation	(229.72, 159.54)	(193.01, 212.87)	2561.608	0.8166504	NaN	NaN	NaN	
2591444747000	2582751396689	None	Fixation	(229.55, 159.31)	(192.95, 212.87)	2561.608	0.833252	NaN	NaN	NaN	
2591444747000	2582751396421	None	Fixation	(229.55, 159.31)	(192.95, 212.87)	2561.608	0.833252	NaN	NaN	NaN	
2591478080000	2582784729377	None	Fixation	(229.03, 159.24)	(192.97, 213.00)	2561.608	0.8666992	NaN	NaN	NaN	
2591494747000	2582801396164	None	Fixation	(229.57, 159.46)	(192.94, 212.46)	2561.608	0.8833008	NaN	NaN	NaN	
2591511412000	2582818060751	None	Fixation	(229.45, 159.33)	(192.84, 212.47)	2561.608	0.9001465	NaN	NaN	NaN	
2591528078000	2582834726749	None	Fixation	(229.44, 159.30)	(193.10, 212.38)	2561.608	0.916748	NaN	NaN	NaN	
2591544747000	2582851395578	None	Fixation	(229.32, 159.34)	(193.03, 212.53)	2561.608	0.9333496	NaN	NaN	NaN	
2591544747000	2582851394982	None	Fixation	(229.32, 159.34)	(193.03, 212.53)	2561.608	0.9333496	NaN	NaN	NaN	
2591578080000	2582884728209	None	Fixation	(229.45, 159.42)	(193.19, 212.21)	2561.608	0.9667969	NaN	NaN	NaN	
2591594746000	2582901395049	None	Fixation	(229.40, 159.55)	(192.70, 212.23)	2561.608	0.9833984	NaN	NaN	NaN	
2591611413000	2582918060318	None	Fixation	(229.26, 159.35)	(193.19, 212.08)	2561.608	1	NaN	NaN	NaN	
2591628079000	2582934726133	None	Fixation	(229.30, 159.45)	(193.14, 212.45)	2561.608	1.016602	NaN	NaN	NaN	
2591644746000	2582951392896	None	Fixation	(229.17, 159.35)	(193.55, 211.94)	2561.608	1.033447	NaN	NaN	NaN	
2591661412000	2582968058581	None	Fixation	(229.18, 159.48)	(193.19, 212.71)	2561.608	1.050049	NaN	NaN	NaN	
2591678079000	2582984725611	None	Fixation	(229.22, 159.48)	(193.11, 212.17)	2561.608	1.06665	NaN	NaN	NaN	
2591694745000	2583001391140	None	Fixation	(229.22, 159.58)	(192.93, 212.13)	2561.608	1.083252	NaN	NaN	NaN	
2591711412000	2583018058207	None	Fixation	(229.25, 159.38)	(192.99, 212.56)	2561.608	1.100098	NaN	NaN	NaN	
2591728079000	2583034724663	None	Fixation	(229.21, 159.45)	(193.19, 212.43)	2561.608	1.116699	NaN	NaN	NaN	
2591744744000	2583051389511	None	Fixation	(229.02, 159.64)	(193.26, 212.42)	2561.608	1.133301	NaN	NaN	NaN	
2591761411000	2583068056231	None	Fixation	(228.89, 159.47)	(193.28, 212.58)	2561.608	1.150146	NaN	NaN	NaN	
2591778077000	2583084722401	None	Saccade	(224.85, 164.90)	(192.62, 201.84)	2562.758	0.01660156	83.24823	4.408492	16.54304	
