0,0.3507817,3439338473100,0.2,19.90635,200,0.9386277
1,0.4397637,3441659634700,0.2,18.62562,112,0.7279184
2,0.7733341,3444163961800,0.2,18.86023,280,0.734509
3,0.8963878,3446752238300,0.2,20.82839,224,0.9613317
4,0.218633,3449073558300,0.2,22.03199,312,0.9943054
5,1.953238,3452946964500,0.2,23.6342,304,0.7980385
6,0.3263891,3455067590100,0.2,23.38089,136,0.8654519
7,1.456951,3458307062900,0.2,18.91228,288,0.7493168
8,1.156556,3461179428500,0.2,18.92832,120,0.8183637
9,0.2559786,3463316408700,0.2,23.94535,32,0.9009472
10,3.001605,3468109009200,0.2,17.43634,248,0.7892649
11,0.5552991,3470396332100,0.2,22.56707,184,0.8667809
12,1.015815,3473235747700,0.2,18.83665,104,0.8357888
13,0.369262,3474671700000,0.2,21.73195,0,0.9582649
14,0.2078965,3475973891700,0.2,22.48833,96,0.9536224
15,0.435086,3478111252700,0.2,23.64465,160,0.8202863
16,0.6047038,3480665716500,0.2,19.80398,40,0.8635933
17,1.514204,3483287078200,0.2,19.95666,8,0.7181482
18,0.6410967,3485508335800,0.2,19.13998,272,0.8825368
19,0.9783277,3488279898800,0.2,19.01712,232,0.979229
20,0.7497856,3491118432500,0.2,17.43902,216,0.9352409
21,0.4404453,3493589597900,0.2,17.81971,48,0.8428992
22,1.417148,3495894753700,0.2,20.97654,80,0.7228881
23,0.5177261,3498098138000,0.2,23.06905,320,0.8806711
24,0.6459768,3499801552500,0.2,16.15811,56,0.9820493
25,0.3844132,3502056416600,0.2,18.36171,336,0.947455
26,0.4750725,3503625241900,0.2,22.39997,64,0.7825863
27,1.144559,3506497211500,0.2,19.62709,176,0.8570809
28,0.6364359,3508250223700,0.2,23.29481,128,0.7845128
29,0.556566,3510421350000,0.2,23.11689,24,0.8592581
30,0.4758527,3512726397600,0.2,23.84391,344,0.9789674
31,2.142465,3516699977500,0.2,22.95984,208,0.8118755
32,0.4565645,3519070671500,0.2,23.30603,88,0.7796662
33,0.411853,3521191873000,0.2,16.60721,144,0.8869344
34,1.62555,3524715082000,0.2,22.13889,352,0.9674188
35,0.892903,3526636181100,0.2,23.60616,16,0.8435015
36,0.2043619,3528521928100,0.2,16.84988,256,0.7479824
37,1.049728,3531209920200,0.2,17.42881,72,0.9941404
38,0.9536291,3533230352200,0.2,21.42107,264,0.9406471
39,0.9088168,3536002412500,0.2,16.64004,168,0.9171977
40,0.3611236,3538140696200,0.2,23.83647,328,0.8061402
41,0.3089548,3540143462700,0.2,17.9831,152,0.9427775
42,0.9551629,3542214403200,0.2,20.19601,192,0.9961631
43,0.4508437,3543750504200,0.2,19.19281,296,0.7148994
44,0.9708837,3546322371800,0.2,18.39369,240,0.7637215
