TimeStamp	SystemTimeStamp	Error	Behavior	EyeLeft	EyeRight	OnsetS	DurationS	VelocityDegps	AmplitudeDeg	DirectionRadial	
3431569675000	3422833260679	None	Fixation	(147.19, 170.41)	(278.80, 214.76)	3401.899	0.1999512	NaN	NaN	NaN	
3431586341000	3422849926554	None	Fixation	(147.25, 170.35)	(278.52, 214.69)	3401.899	0.2165527	NaN	NaN	NaN	
3431603008000	3422866593314	None	Fixation	(148.06, 169.47)	(279.00, 216.39)	3401.899	0.2331543	NaN	NaN	NaN	
3431619674000	3422883259115	None	Saccade	(151.72, 164.34)	(281.84, 226.01)	3402.133	0.0168457	77.42793	4.110422	189.5477	
3431636341000	3422899925959	None	Unknown	(152.75, 164.20)	(281.51, 226.41)	NaN	NaN	NaN	NaN	NaN	
3431653008000	3422916592749	None	Pursuit	(152.63, 163.54)	(281.62, 226.12)	3402.166	0.01660156	8.259619	0.2753206	156.8891	
3431669676000	3422933260446	None	Pursuit	(152.77, 163.42)	(281.70, 226.06)	3402.166	0.03320313	2.28757	0.3221966	168.4785	
3431686342000	3422949926330	None	Unknown	(152.77, 163.32)	(281.68, 226.15)	NaN	NaN	NaN	NaN	NaN	
3431703007000	3422966591056	None	Fixation	(152.69, 163.13)	(281.85, 226.24)	3402.216	0.01660156	NaN	NaN	NaN	
3431719673000	3422983256857	None	Fixation	(153.07, 163.15)	(281.72, 226.12)	3402.216	0.03320313	NaN	NaN	NaN	
3431736340000	3422999923599	None	Fixation	(152.99, 162.89)	(281.92, 225.91)	3402.216	0.04980469	NaN	NaN	NaN	
3431753006000	3423016589415	None	Fixation	(152.68, 162.78)	(281.82, 225.94)	3402.216	0.06665039	NaN	NaN	NaN	
3431769673000	3423033256308	None	Fixation	(152.85, 162.95)	(281.93, 225.97)	3402.216	0.08325195	NaN	NaN	NaN	
3431786339000	3423049922033	None	Fixation	(152.70, 162.82)	(281.81, 225.48)	3402.216	0.09985352	NaN	NaN	NaN	
3431803006000	3423066588800	None	Saccade	(149.17, 167.46)	(279.48, 218.51)	3402.316	0.01660156	71.76289	3.012264	189.3575	
3431819672000	3423083254682	None	Saccade	(141.33, 180.90)	(273.90, 202.24)	3402.316	0.03344727	191.4614	10.06751	186.6848	
3431836339000	3423099921510	None	Unknown	(139.49, 185.08)	(271.81, 199.29)	NaN	NaN	NaN	NaN	NaN	
3431853005000	3423116587256	None	Pursuit	(140.07, 183.82)	(271.88, 199.24)	3402.366	0.01660156	17.06039	0.5686796	191.584	
3431869672000	3423133254036	None	Pursuit	(140.11, 183.56)	(271.86, 198.88)	3402.366	0.03344727	3.21474	0.6725662	189.1495	
3431886338000	3423149919781	None	Pursuit	(140.12, 183.50)	(271.99, 198.89)	3402.366	0.05004883	0.7850137	0.6981183	188.6779	
3431903005000	3423166586577	None	Unknown	(140.33, 183.14)	(272.09, 198.79)	NaN	NaN	NaN	NaN	NaN	
3431919672000	3423183253397	None	Fixation	(140.16, 183.03)	(272.01, 198.80)	3402.433	0.01660156	NaN	NaN	NaN	
3431936338000	3423199919205	None	Fixation	(140.26, 182.95)	(272.01, 198.52)	3402.433	0.03344727	NaN	NaN	NaN	
3431936338000	3423199919069	None	Fixation	(140.26, 182.95)	(272.01, 198.52)	3402.433	0.03344727	NaN	NaN	NaN	
