TimeStamp	SystemTimeStamp	Error	Behavior	EyeLeft	EyeRight	OnsetS	DurationS	VelocityDegps	AmplitudeDeg	DirectionRadial	
3215288510000	3206584135479	None	Fixation	(141.09, 100.07)	(234.29, 134.68)	3185.468	0.4165039	NaN	NaN	NaN	
3215305175000	3206600800264	None	Fixation	(140.92, 100.50)	(232.62, 134.95)	3185.468	0.4331055	NaN	NaN	NaN	
3215321841000	3206617466027	None	Fixation	(140.83, 100.99)	(231.95, 134.11)	3185.468	0.4499512	NaN	NaN	NaN	
3215338510000	3206634134790	None	Saccade	(140.72, 101.22)	(231.17, 133.86)	3185.918	0.01660156	10.12922	0.3376408	300.9156	
3215355176000	3206650800904	None	Pursuit	(140.33, 101.65)	(232.56, 132.48)	3185.918	0.03320313	24.06322	0.7134312	33.3414	
3215371841000	3206667465718	None	Fixation	(140.34, 102.45)	(232.14, 132.48)	3185.468	0.4997559	NaN	NaN	NaN	
3215388507000	3206684131230	None	Fixation	(139.75, 102.88)	(232.93, 131.38)	3185.468	0.5166016	NaN	NaN	NaN	
3215405174000	3206700797920	None	Saccade	(139.08, 103.55)	(230.05, 131.13)	3185.985	0.01660156	35.6538	1.18846	287.9692	
3215421840000	3206717464128	None	Pursuit	(138.83, 104.15)	(229.91, 132.37)	3185.985	0.03320313	15.31606	1.302961	264.906	
3215471840000	3206767462996	None	Pursuit	(137.87, 105.90)	(230.22, 128.85)	3185.985	0.08325195	13.80978	1.518774	325.9873	
3215471840000	3206767462971	None	Pursuit	(137.87, 105.90)	(230.22, 128.85)	3185.985	0.08325195	13.80978	1.518774	325.9873	
3215471840000	3206767463206	None	Pursuit	(137.87, 105.90)	(230.22, 128.85)	3185.985	0.08325195	13.80978	1.518774	325.9873	
3215488507000	3206784130083	None	Pursuit	(137.75, 106.95)	(230.98, 127.33)	3185.985	0.09985352	20.96567	1.845487	347.2517	
3215505173000	3206800795521	None	Pursuit	(137.47, 107.90)	(228.68, 127.06)	3185.985	0.1166992	28.48733	2.486989	328.4431	
3215521840000	3206817462365	None	Blink	(136.32, 110.59)	(229.75, 128.77)	NaN	NaN	NaN	NaN	NaN	
3215538505000	3206834127110	None	Blink	(135.64, 113.38)	(213.44, 129.60)	NaN	NaN	NaN	NaN	NaN	
3215555172000	3206850793958	None	Blink	(200.38, 115.72)	(0.00, 0.00)	NaN	NaN	NaN	NaN	NaN	
3215571840000	3206867461635	None	Blink	(0.00, 0.00)	(0.00, 0.00)	NaN	NaN	NaN	NaN	NaN	
3215588507000	3206884128488	None	Blink	(0.00, 0.00)	(0.00, 0.00)	NaN	NaN	NaN	NaN	NaN	
3215605171000	3206900792255	None	Blink	(0.00, 0.00)	(0.00, 0.00)	NaN	NaN	NaN	NaN	NaN	
3215621838000	3206917459308	None	Blink	(0.00, 0.00)	(0.00, 0.00)	NaN	NaN	NaN	NaN	NaN	
3215638504000	3206934125195	None	Blink	(0.00, 0.00)	(0.00, 0.00)	NaN	NaN	NaN	NaN	NaN	
3215655171000	3206950791973	None	Blink	(159.55, 114.18)	(176.06, 145.11)	NaN	NaN	NaN	NaN	NaN	
3215671838000	3206967458284	None	Blink	(143.35, 110.41)	(197.74, 136.54)	NaN	NaN	NaN	NaN	NaN	
3215688504000	3206984124096	None	Blink	(140.90, 109.73)	(227.30, 128.50)	NaN	NaN	NaN	NaN	NaN	
3215705172000	3207000791813	None	Blink	(141.17, 109.06)	(224.41, 132.19)	NaN	NaN	NaN	NaN	NaN	
