TimeStamp	SystemTimeStamp	Error	Behavior	EyeLeft	EyeRight	OnsetS	DurationS	VelocityDegps	AmplitudeDeg	DirectionRadial	
8835548973000	8826733868199	None	Fixation	(164.35, 148.40)	(229.68, 191.94)	8805.846	0.2324219	NaN	NaN	NaN	
8835565639000	8826750533910	None	Fixation	(164.50, 148.21)	(229.67, 192.61)	8805.846	0.25	NaN	NaN	NaN	
8835582305000	8826767199768	None	Fixation	(164.33, 148.24)	(229.46, 192.59)	8805.846	0.2666016	NaN	NaN	NaN	
8835598972000	8826783866498	None	Fixation	(164.81, 148.28)	(229.50, 192.57)	8805.846	0.2832031	NaN	NaN	NaN	
8835615638000	8826800532185	None	Fixation	(164.97, 148.06)	(229.24, 192.59)	8805.846	0.2998047	NaN	NaN	NaN	
8835632305000	8826817198980	None	Fixation	(165.12, 148.21)	(228.91, 192.46)	8805.846	0.3164063	NaN	NaN	NaN	
8835648972000	8826833865841	None	Fixation	(165.30, 148.20)	(228.59, 192.68)	8805.846	0.3330078	NaN	NaN	NaN	
8835665638000	8826850531907	None	Fixation	(165.37, 148.16)	(228.75, 193.10)	8805.846	0.3496094	NaN	NaN	NaN	
8835682303000	8826867196306	None	Fixation	(165.30, 148.26)	(229.10, 193.24)	8805.846	0.3662109	NaN	NaN	NaN	
8835698969000	8826883862067	None	Fixation	(165.30, 148.07)	(228.97, 193.36)	8805.846	0.3828125	NaN	NaN	NaN	
8835715638000	8826900530856	None	Fixation	(165.18, 148.09)	(228.98, 193.65)	8805.846	0.3994141	NaN	NaN	NaN	
8835732304000	8826917197067	None	Fixation	(165.10, 148.07)	(229.11, 193.55)	8805.846	0.4160156	NaN	NaN	NaN	
8835748971000	8826933863754	None	Fixation	(165.20, 147.92)	(229.46, 193.22)	8805.846	0.4326172	NaN	NaN	NaN	
8835765637000	8826950529178	None	Fixation	(165.03, 148.05)	(229.21, 193.23)	8805.846	0.4492188	NaN	NaN	NaN	
8835782304000	8826967195863	None	Fixation	(165.12, 148.14)	(229.18, 193.34)	8805.846	0.4658203	NaN	NaN	NaN	
8835798970000	8826983861632	None	Fixation	(164.92, 148.17)	(229.30, 193.08)	8805.846	0.4824219	NaN	NaN	NaN	
8835815636000	8827000527433	None	Fixation	(165.14, 148.22)	(228.89, 192.49)	8805.846	0.5	NaN	NaN	NaN	
8835832303000	8827017194109	None	Fixation	(165.22, 148.30)	(228.57, 192.40)	8805.846	0.5166016	NaN	NaN	NaN	
8835848967000	8827033858178	None	Fixation	(165.14, 148.30)	(228.47, 192.47)	8805.846	0.5332031	NaN	NaN	NaN	
8835865634000	8827050524663	None	Fixation	(165.35, 148.42)	(227.76, 192.64)	8805.846	0.5498047	NaN	NaN	NaN	
8835915635000	8827100525223	None	Fixation	(165.81, 148.61)	(227.40, 192.38)	8805.846	0.5996094	NaN	NaN	NaN	
8835915635000	8827100525075	None	Fixation	(165.81, 148.61)	(227.40, 192.38)	8805.846	0.5996094	NaN	NaN	NaN	
8835915635000	8827100525065	None	Fixation	(165.81, 148.61)	(227.40, 192.38)	8805.846	0.5996094	NaN	NaN	NaN	
8835932302000	8827117191820	None	Fixation	(166.21, 148.34)	(226.94, 192.45)	8805.846	0.6162109	NaN	NaN	NaN	
8835948969000	8827133858607	None	Fixation	(166.08, 148.46)	(226.93, 192.33)	8805.846	0.6328125	NaN	NaN	NaN	
8835948969000	8827133858348	None	Fixation	(166.08, 148.46)	(226.93, 192.33)	8805.846	0.6328125	NaN	NaN	NaN	
8835982302000	8827167191113	None	Fixation	(166.10, 148.41)	(226.53, 192.42)	8805.846	0.6660156	NaN	NaN	NaN	
8835982302000	8827167190853	None	Fixation	(166.10, 148.41)	(226.53, 192.42)	8805.846	0.6660156	NaN	NaN	NaN	
8836015635000	8827200523586	None	Fixation	(166.24, 148.47)	(226.73, 192.36)	8805.846	0.6992188	NaN	NaN	NaN	
8836032301000	8827217189395	None	Fixation	(166.08, 148.67)	(226.78, 192.14)	8805.846	0.7158203	NaN	NaN	NaN	
8836048968000	8827233856366	None	Fixation	(165.91, 148.45)	(226.69, 191.86)	8805.846	0.7324219	NaN	NaN	NaN	
8836065634000	8827250521911	None	Fixation	(165.50, 148.67)	(227.34, 191.50)	8805.846	0.75	NaN	NaN	NaN	
8836082301000	8827267188730	None	Fixation	(165.22, 148.63)	(227.49, 191.26)	8805.846	0.7666016	NaN	NaN	NaN	
8836098967000	8827283854814	None	Fixation	(164.82, 148.73)	(227.73, 191.21)	8805.846	0.7832031	NaN	NaN	NaN	
8836115634000	8827300521500	None	Fixation	(164.35, 149.20)	(227.50, 189.87)	8805.846	0.7998047	NaN	NaN	NaN	
8836132300000	8827317187056	None	WinkRight	(158.87, 158.21)	(221.54, 174.61)	NaN	NaN	NaN	NaN	NaN	
8836148966000	8827333852751	None	WinkRight	(155.80, 168.17)	(216.35, 163.41)	NaN	NaN	NaN	NaN	NaN	
8836165633000	8827350519495	None	WinkRight	(155.72, 168.51)	(217.35, 164.57)	NaN	NaN	NaN	NaN	NaN	
8836182299000	8827367185318	None	WinkRight	(156.81, 166.63)	(217.41, 165.18)	NaN	NaN	NaN	NaN	NaN	
8836198966000	8827383852034	None	WinkRight	(156.82, 166.83)	(216.99, 163.93)	NaN	NaN	NaN	NaN	NaN	
8836215632000	8827400518207	None	WinkRight	(156.96, 166.90)	(216.29, 164.01)	NaN	NaN	NaN	NaN	NaN	
