TimeStamp	SystemTimeStamp	Error	Behavior	EyeLeft	EyeRight	OnsetS	DurationS	VelocityDegps	AmplitudeDeg	DirectionRadial	
7717393487000	7708626836995	None	EyesClosed	(37.62, 154.72)	(333.95, 187.87)	NaN	NaN	NaN	NaN	NaN	
7717410154000	7708643503717	None	EyesClosed	(37.89, 154.53)	(334.05, 187.71)	NaN	NaN	NaN	NaN	NaN	
7717426821000	7708660170526	None	EyesClosed	(37.28, 154.60)	(334.21, 187.69)	NaN	NaN	NaN	NaN	NaN	
7717443488000	7708676837556	None	EyesClosed	(38.58, 154.14)	(334.08, 187.68)	NaN	NaN	NaN	NaN	NaN	
7717460154000	7708693503166	None	EyesClosed	(37.18, 154.50)	(334.16, 187.53)	NaN	NaN	NaN	NaN	NaN	
7717476821000	7708710169889	None	EyesClosed	(37.90, 154.31)	(333.87, 187.32)	NaN	NaN	NaN	NaN	NaN	
7717493486000	7708726834731	None	EyesClosed	(37.05, 154.33)	(333.72, 187.35)	NaN	NaN	NaN	NaN	NaN	
7717510153000	7708743501574	None	EyesClosed	(37.08, 154.58)	(333.92, 187.30)	NaN	NaN	NaN	NaN	NaN	
7717526821000	7708760169242	None	EyesClosed	(37.81, 154.22)	(333.86, 187.27)	NaN	NaN	NaN	NaN	NaN	
7717543487000	7708776835029	None	EyesClosed	(37.90, 154.13)	(333.74, 187.08)	NaN	NaN	NaN	NaN	NaN	
7717560152000	7708793499813	None	EyesClosed	(37.90, 154.02)	(333.84, 187.33)	NaN	NaN	NaN	NaN	NaN	
7717576819000	7708810166654	None	EyesClosed	(41.66, 151.39)	(335.97, 191.69)	NaN	NaN	NaN	NaN	NaN	
7717593485000	7708826832489	None	EyesClosed	(39.60, 151.87)	(335.00, 190.66)	NaN	NaN	NaN	NaN	NaN	
7717610152000	7708843499581	None	EyesClosed	(40.24, 151.76)	(335.31, 190.22)	NaN	NaN	NaN	NaN	NaN	
7717626820000	7708860167032	None	EyesClosed	(39.48, 151.86)	(335.35, 190.40)	NaN	NaN	NaN	NaN	NaN	
7717643487000	7708876833879	None	EyesClosed	(39.24, 152.02)	(335.32, 190.25)	NaN	NaN	NaN	NaN	NaN	
7717660152000	7708893498546	None	EyesClosed	(39.49, 151.97)	(335.23, 189.77)	NaN	NaN	NaN	NaN	NaN	
7717676818000	7708910164336	None	EyesClosed	(39.03, 152.00)	(334.83, 190.04)	NaN	NaN	NaN	NaN	NaN	
7717693487000	7708926833180	None	EyesClosed	(39.05, 152.24)	(334.97, 190.04)	NaN	NaN	NaN	NaN	NaN	
7717710153000	7708943498939	None	EyesClosed	(40.51, 151.79)	(334.98, 189.91)	NaN	NaN	NaN	NaN	NaN	
7717726820000	7708960165973	None	EyesClosed	(35.52, 152.91)	(335.32, 190.14)	NaN	NaN	NaN	NaN	NaN	
7717743486000	7708976831556	None	EyesClosed	(38.65, 152.03)	(335.46, 190.13)	NaN	NaN	NaN	NaN	NaN	
