TimeStamp	SystemTimeStamp	Error	Behavior	EyeLeft	EyeRight	OnsetS	DurationS	VelocityDegps	AmplitudeDeg	DirectionRadial	
2244614879000	2235925115782	None	Saccade	(166.72, 159.54)	(255.09, 201.55)	2215.178	0.03344727	123.03	7.287754	183.4946	
2244631546000	2235941782573	None	Unknown	(166.97, 160.02)	(254.90, 201.04)	NaN	NaN	NaN	NaN	NaN	
2244648211000	2235958447426	None	Pursuit	(167.03, 159.91)	(254.79, 200.31)	2215.228	0.0168457	1.486693	0.04955642	195.2454	
2244664878000	2235975114508	None	Pursuit	(167.07, 159.45)	(254.76, 200.39)	2215.228	0.03344727	5.708775	0.236824	177.2986	
2244681544000	2235991779884	None	Unknown	(167.14, 159.30)	(254.80, 200.27)	NaN	NaN	NaN	NaN	NaN	
2244698211000	2236008446767	None	Fixation	(167.03, 159.21)	(254.76, 199.95)	2215.278	0.01660156	NaN	NaN	NaN	
2244714877000	2236025112490	None	Fixation	(166.82, 159.12)	(254.63, 199.85)	2215.278	0.03344727	NaN	NaN	NaN	
2244731544000	2236041779241	None	Fixation	(167.08, 159.31)	(254.72, 199.94)	2215.278	0.05004883	NaN	NaN	NaN	
2244748210000	2236058444990	None	Fixation	(167.07, 159.14)	(254.94, 199.84)	2215.278	0.06665039	NaN	NaN	NaN	
2244764877000	2236075111771	None	Fixation	(167.13, 158.89)	(254.84, 199.86)	2215.278	0.08325195	NaN	NaN	NaN	
2244781544000	2236091778593	None	Fixation	(167.06, 158.90)	(255.00, 199.84)	2215.278	0.1000977	NaN	NaN	NaN	
2244798210000	2236108444324	None	Fixation	(167.11, 158.67)	(254.76, 199.88)	2215.278	0.1166992	NaN	NaN	NaN	
2244814877000	2236125111133	None	Fixation	(167.24, 158.68)	(254.58, 199.51)	2215.278	0.1333008	NaN	NaN	NaN	
2244831543000	2236141776920	None	Fixation	(167.03, 158.54)	(254.79, 199.83)	2215.278	0.1499023	NaN	NaN	NaN	
2244848210000	2236158443746	None	Fixation	(166.99, 158.53)	(255.12, 199.54)	2215.278	0.166748	NaN	NaN	NaN	
2244864876000	2236175109487	None	Fixation	(166.80, 158.55)	(255.12, 199.51)	2215.278	0.1833496	NaN	NaN	NaN	
2244881543000	2236191776227	None	Fixation	(166.95, 158.52)	(255.16, 199.51)	2215.278	0.1999512	NaN	NaN	NaN	
