0,2.104764,1075036063400,0.2,19.30086,64,0.7113442
1,1.07928,1077840797600,0.2,22.78838,272,0.8963057
2,1.860433,1088929525700,0.2,22.95518,152,0.8494924
3,0.4377312,1090597887400,0.2,20.23355,280,0.710796
4,0.4484576,1094922984100,0.2,20.02558,352,0.886104
5,0.5988668,1096759501700,0.2,23.5309,40,0.8851608
6,1.791868,1099832678600,0.2,16.48686,96,0.9969591
7,1.308777,1102354284000,0.2,23.54857,256,0.9308152
8,1.983494,1105642808900,0.2,22.73856,216,0.7976063
9,0.9269459,1107781143400,0.2,16.47686,184,0.8659254
10,1.053461,1110000940500,0.2,19.17242,104,0.9661914
11,0.5326353,1111688097000,0.2,18.87151,128,0.8227086
12,1.09612,1113925234200,0.2,20.24784,344,0.8475493
13,0.6251802,1115812102300,0.2,21.67127,72,0.9713816
14,3.126631,1120070533300,0.2,18.61748,88,0.8098415
15,0.4690489,1122374634500,0.2,23.19109,232,0.9020159
16,0.5882847,1124177535900,0.2,17.81497,176,0.8755133
17,0.8509232,1126214939500,0.2,19.98335,192,0.9399558
18,0.9792756,1128402422800,0.2,22.93186,320,0.7151786
19,1.374874,1130790478300,0.2,16.76973,24,0.8206828
20,0.2159176,1132443203300,0.2,18.96531,168,0.9945801
21,0.2561328,1133862190300,0.2,18.6821,296,0.7139686
22,0.7657371,1135499287500,0.2,20.26494,136,0.9542193
23,0.2963501,1136901309800,0.2,21.30941,312,0.8313772
24,0.252988,1138421001700,0.2,20.11617,8,0.8746724
25,0.750819,1140341102300,0.2,16.37959,56,0.7265448
26,0.6344852,1147271436300,0.2,22.36923,80,0.7721257
27,0.3058527,1148774125700,0.2,19.35722,224,0.8619751
28,0.761005,1150861099200,0.2,18.59359,336,0.9331279
29,1.428389,1161097062100,0.2,21.60042,248,0.851856
30,0.8004842,1163635175900,0.2,21.32517,208,0.9117342
31,0.9471181,1165772592000,0.2,20.043,16,0.796615
32,0.7599097,1168210194500,0.2,20.25945,120,0.8334054
33,0.3213308,1169780110600,0.2,18.58891,0,0.7757235
34,0.2704795,1171265833300,0.2,22.44466,240,0.9166388
35,0.95591,1173620497600,0.2,22.49589,288,0.7376773
36,0.6956096,1175390597400,0.2,19.90137,48,0.7204124
37,0.3030453,1176876360000,0.2,19.32455,160,0.8025102
38,0.7164536,1178713667400,0.2,21.26271,144,0.8356342
39,0.4412698,1180216641700,0.2,18.66151,304,0.7745546
40,0.2175142,1186343811700,0.2,18.69504,328,0.8408732
41,0.2504664,1191287118900,0.2,18.30673,200,0.9641231
42,0.4241905,1194442551200,0.2,21.31273,112,0.9326369
43,0.3321004,1195945686900,0.2,22.71732,264,0.9650528
44,1.075038,1198116479700,0.2,16.88626,32,0.893076
