TimeStamp	SystemTimeStamp	Error	Behavior	EyeLeft	EyeRight	OnsetS	DurationS	VelocityDegps	AmplitudeDeg	DirectionRadial	
6171242281000	6162496262601	None	Fixation	(177.36, 166.48)	(237.26, 216.13)	6141.438	0.3999023	NaN	NaN	NaN	
6171258948000	6162512929395	None	Fixation	(177.47, 166.40)	(237.34, 216.15)	6141.438	0.4169922	NaN	NaN	NaN	
6171275614000	6162529595367	None	Fixation	(177.59, 166.53)	(237.44, 216.38)	6141.438	0.4335938	NaN	NaN	NaN	
6171292281000	6162546262316	None	Fixation	(178.11, 165.71)	(237.66, 217.75)	6141.438	0.4501953	NaN	NaN	NaN	
6171308947000	6162562928102	None	Fixation	(178.57, 165.85)	(237.71, 218.00)	6141.438	0.4667969	NaN	NaN	NaN	
6171325614000	6162579594742	None	Fixation	(178.39, 165.74)	(237.58, 218.04)	6141.438	0.4833984	NaN	NaN	NaN	
6171342279000	6162596259765	None	Fixation	(178.24, 165.54)	(237.71, 218.23)	6141.438	0.5	NaN	NaN	NaN	
6171358945000	6162612925668	None	Fixation	(178.19, 165.74)	(237.65, 217.95)	6141.438	0.5166016	NaN	NaN	NaN	
6171375614000	6162629594544	None	Fixation	(178.35, 165.72)	(237.59, 218.12)	6141.438	0.5332031	NaN	NaN	NaN	
6171392280000	6162646260049	None	Fixation	(178.33, 165.68)	(237.69, 217.96)	6141.438	0.550293	NaN	NaN	NaN	
6171442280000	6162696259589	None	Fixation	(178.28, 165.73)	(237.67, 217.90)	6141.438	0.6000977	NaN	NaN	NaN	
6171442280000	6162696259567	None	Fixation	(178.28, 165.73)	(237.67, 217.90)	6141.438	0.6000977	NaN	NaN	NaN	
6171442280000	6162696259549	None	Fixation	(178.28, 165.73)	(237.67, 217.90)	6141.438	0.6000977	NaN	NaN	NaN	
6171458946000	6162712925384	None	Fixation	(178.32, 165.71)	(237.73, 217.87)	6141.438	0.6166992	NaN	NaN	NaN	
6171475612000	6162729591243	None	Fixation	(178.31, 165.74)	(237.60, 218.10)	6141.438	0.6333008	NaN	NaN	NaN	
6171492279000	6162746258083	None	Fixation	(178.36, 165.55)	(237.70, 217.90)	6141.438	0.6499023	NaN	NaN	NaN	
6171508945000	6162762923943	None	Fixation	(178.40, 165.69)	(237.39, 217.76)	6141.438	0.6669922	NaN	NaN	NaN	
6171525612000	6162779590728	None	Fixation	(178.17, 165.54)	(237.63, 217.89)	6141.438	0.6835938	NaN	NaN	NaN	
6171542277000	6162796255801	None	Fixation	(177.82, 165.75)	(237.94, 217.99)	6141.438	0.7001953	NaN	NaN	NaN	
6171558944000	6162812922404	None	Fixation	(177.58, 165.83)	(237.69, 218.22)	6141.438	0.7167969	NaN	NaN	NaN	
6171575612000	6162829590607	None	Fixation	(177.41, 165.63)	(237.85, 217.94)	6141.438	0.7333984	NaN	NaN	NaN	
6171592279000	6162846257120	None	Fixation	(177.50, 165.68)	(237.79, 217.93)	6141.438	0.75	NaN	NaN	NaN	
