TimeStamp	SystemTimeStamp	Error	Behavior	EyeLeft	EyeRight	OnsetS	DurationS	VelocityDegps	AmplitudeDeg	DirectionRadial	
6154425781000	6145650430609	None	Fixation	(234.38, 201.09)	(192.75, 173.86)	6124.905	0.05029297	NaN	NaN	NaN	
6154442447000	6145667096611	None	Fixation	(234.33, 201.06)	(192.88, 173.94)	6124.905	0.06689453	NaN	NaN	NaN	
6154459114000	6145683763267	None	Fixation	(234.53, 201.12)	(193.44, 174.03)	6124.905	0.08349609	NaN	NaN	NaN	
6154475780000	6145700429098	None	Fixation	(234.82, 201.01)	(192.87, 173.82)	6124.905	0.1000977	NaN	NaN	NaN	
6154492447000	6145717095938	None	Fixation	(234.60, 201.29)	(192.66, 173.69)	6124.905	0.1166992	NaN	NaN	NaN	
6154509113000	6145733761753	None	Fixation	(234.95, 201.07)	(192.55, 173.63)	6124.905	0.1333008	NaN	NaN	NaN	
6154525780000	6145750428592	None	Fixation	(234.92, 201.21)	(192.54, 173.78)	6124.905	0.1499023	NaN	NaN	NaN	
6154542446000	6145767094409	None	Fixation	(235.07, 201.23)	(192.41, 174.04)	6124.905	0.1669922	NaN	NaN	NaN	
6154559112000	6145783760334	None	Fixation	(235.18, 200.91)	(192.54, 174.11)	6124.905	0.1835938	NaN	NaN	NaN	
6154575780000	6145800428041	None	Saccade	(233.87, 198.56)	(195.54, 176.18)	6125.089	0.01660156	44.81544	1.493848	137.4814	
6154609112000	6145833759892	None	Pursuit	(232.87, 198.00)	(196.68, 176.80)	6125.105	0.03320313	4.947622	0.4710862	106.4706	
6154609112000	6145833759756	None	Pursuit	(232.87, 198.00)	(196.68, 176.80)	6125.105	0.03320313	4.947622	0.4710862	106.4706	
6154625779000	6145850426613	None	Pursuit	(232.62, 198.10)	(196.74, 176.49)	6125.105	0.04980469	3.281118	0.5450748	97.35376	
6154642445000	6145867092429	None	Unknown	(232.50, 198.35)	(196.90, 176.27)	NaN	NaN	NaN	NaN	NaN	
6154659111000	6145883758234	None	Fixation	(233.04, 198.23)	(196.77, 176.13)	6125.172	0.01708984	NaN	NaN	NaN	
6154675778000	6145900425084	None	Fixation	(232.98, 197.89)	(196.56, 176.09)	6125.172	0.03369141	NaN	NaN	NaN	
6154692444000	6145917090949	None	Fixation	(232.91, 197.97)	(196.84, 176.22)	6125.172	0.05029297	NaN	NaN	NaN	
6154709111000	6145933758055	None	Fixation	(232.91, 198.14)	(196.71, 176.04)	6125.172	0.06689453	NaN	NaN	NaN	
6154725777000	6145950423848	None	Fixation	(233.13, 198.09)	(196.59, 175.93)	6125.172	0.08349609	NaN	NaN	NaN	
6154742443000	6145967089522	None	Fixation	(233.22, 198.02)	(196.69, 176.02)	6125.172	0.1000977	NaN	NaN	NaN	
6154759110000	6145983756260	None	Fixation	(233.16, 198.24)	(196.81, 176.06)	6125.172	0.1166992	NaN	NaN	NaN	
6154775776000	6146000422380	None	Fixation	(233.20, 198.13)	(196.33, 175.90)	6125.172	0.1333008	NaN	NaN	NaN	
6154792443000	6146017088944	None	Fixation	(233.27, 198.13)	(196.47, 175.96)	6125.172	0.1503906	NaN	NaN	NaN	
6154809110000	6146033755669	None	Fixation	(233.07, 198.18)	(196.71, 175.80)	6125.172	0.1669922	NaN	NaN	NaN	
6154825776000	6146050421571	None	Fixation	(233.22, 198.11)	(196.17, 176.00)	6125.172	0.1835938	NaN	NaN	NaN	
6154842444000	6146067089820	None	Fixation	(233.38, 198.24)	(196.22, 175.99)	6125.172	0.2001953	NaN	NaN	NaN	
6154859111000	6146083756215	None	Fixation	(233.46, 198.32)	(195.86, 175.71)	6125.172	0.2167969	NaN	NaN	NaN	
6154875775000	6146100420031	None	Fixation	(233.62, 198.28)	(195.76, 175.59)	6125.172	0.2333984	NaN	NaN	NaN	
6154909111000	6146133756041	None	Fixation	(233.81, 198.43)	(195.61, 175.34)	6125.172	0.2670898	NaN	NaN	NaN	
6154909111000	6146133755936	None	Fixation	(233.81, 198.43)	(195.61, 175.34)	6125.172	0.2670898	NaN	NaN	NaN	
6154925777000	6146150422168	None	Fixation	(233.70, 198.36)	(195.68, 175.61)	6125.172	0.2836914	NaN	NaN	NaN	
6154942442000	6146167086388	None	Fixation	(233.91, 198.44)	(195.39, 175.46)	6125.172	0.300293	NaN	NaN	NaN	
6154959109000	6146183753156	None	Fixation	(234.01, 198.54)	(195.57, 175.52)	6125.172	0.3168945	NaN	NaN	NaN	
6154975777000	6146200420978	None	Fixation	(233.88, 198.49)	(196.28, 175.72)	6125.172	0.3334961	NaN	NaN	NaN	
6154992443000	6146217086817	None	Fixation	(234.14, 198.56)	(195.49, 175.50)	6125.172	0.3500977	NaN	NaN	NaN	
6155009108000	6146233751609	None	Fixation	(234.16, 198.45)	(195.46, 175.48)	6125.172	0.3666992	NaN	NaN	NaN	
6155025774000	6146250417506	None	Fixation	(234.15, 198.54)	(196.15, 175.72)	6125.172	0.3833008	NaN	NaN	NaN	
6155042441000	6146267084272	None	Fixation	(234.04, 198.65)	(195.55, 175.70)	6125.172	0.4003906	NaN	NaN	NaN	
6155059107000	6146283750481	None	Fixation	(234.05, 198.70)	(195.36, 175.30)	6125.172	0.4169922	NaN	NaN	NaN	
6155075776000	6146300418943	None	Fixation	(234.31, 198.62)	(195.40, 175.31)	6125.172	0.4335938	NaN	NaN	NaN	
6155092442000	6146317084849	None	Fixation	(234.16, 198.84)	(195.39, 175.43)	6125.172	0.4501953	NaN	NaN	NaN	
6155109108000	6146333750668	None	Fixation	(234.51, 198.90)	(195.05, 175.26)	6125.172	0.4667969	NaN	NaN	NaN	
6155125775000	6146350417447	None	Fixation	(234.54, 199.00)	(194.91, 175.31)	6125.172	0.4833984	NaN	NaN	NaN	
6155142441000	6146367083341	None	Fixation	(234.60, 199.25)	(194.98, 175.48)	6125.172	0.5	NaN	NaN	NaN	
6155159108000	6146383750111	None	Fixation	(234.76, 199.07)	(195.27, 175.71)	6125.172	0.5170898	NaN	NaN	NaN	
6155175774000	6146400415909	None	Fixation	(233.45, 199.61)	(195.04, 174.19)	6125.172	0.5336914	NaN	NaN	NaN	
6155209107000	6146433748892	None	Saccade	(230.33, 200.94)	(197.13, 173.42)	6125.722	0.01660156	12.68823	0.4229411	146.2238	
6155209107000	6146433748655	None	Saccade	(230.33, 200.94)	(197.13, 173.42)	6125.722	0.01660156	12.68823	0.4229411	146.2238	
6155242441000	6146467082405	None	Pursuit	(230.40, 201.34)	(197.38, 173.35)	6125.706	0.06640625	4.175539	1.436842	47.52639	
6155242441000	6146467082251	None	Pursuit	(230.40, 201.34)	(197.38, 173.35)	6125.706	0.06640625	4.175539	1.436842	47.52639	
6155259108000	6146483749170	None	Fixation	(230.85, 201.13)	(196.89, 172.88)	6125.772	0.01660156	NaN	NaN	NaN	
6155275772000	6146500412897	None	Fixation	(230.57, 201.11)	(196.63, 172.65)	6125.789	0.01660156	NaN	NaN	NaN	
6155292439000	6146517079755	None	Fixation	(231.08, 201.11)	(196.53, 172.97)	6125.789	0.03369141	NaN	NaN	NaN	
6155292439000	6146517079640	None	Fixation	(231.08, 201.11)	(196.53, 172.97)	6125.789	0.03369141	NaN	NaN	NaN	
6155325773000	6146550413452	None	Fixation	(231.51, 201.52)	(196.19, 172.86)	6125.789	0.06689453	NaN	NaN	NaN	
6155325773000	6146550413213	None	Fixation	(231.51, 201.52)	(196.19, 172.86)	6125.789	0.06689453	NaN	NaN	NaN	
6155359106000	6146583746077	None	Fixation	(231.34, 201.20)	(196.21, 172.93)	6125.789	0.1000977	NaN	NaN	NaN	
6155375771000	6146600410883	None	Fixation	(231.46, 201.15)	(196.23, 172.81)	6125.789	0.1166992	NaN	NaN	NaN	
6155409104000	6146633743772	None	Fixation	(231.81, 201.43)	(195.97, 172.93)	6125.789	0.1503906	NaN	NaN	NaN	
6155409104000	6146633743548	None	Fixation	(231.81, 201.43)	(195.97, 172.93)	6125.789	0.1503906	NaN	NaN	NaN	
6155442437000	6146667076431	None	Fixation	(232.30, 201.27)	(195.88, 172.81)	6125.789	0.1835938	NaN	NaN	NaN	
6155442437000	6146667076200	None	Fixation	(232.30, 201.27)	(195.88, 172.81)	6125.789	0.1835938	NaN	NaN	NaN	
6155475770000	6146700409108	None	Fixation	(232.20, 201.27)	(196.01, 172.84)	6125.789	0.2167969	NaN	NaN	NaN	
6155492436000	6146717074916	None	Fixation	(232.41, 201.36)	(195.55, 172.85)	6125.789	0.2333984	NaN	NaN	NaN	
6155509104000	6146733742715	None	Fixation	(232.42, 201.25)	(196.02, 173.12)	6125.789	0.25	NaN	NaN	NaN	
6155509104000	6146733742463	None	Fixation	(232.42, 201.25)	(196.02, 173.12)	6125.789	0.25	NaN	NaN	NaN	
6155542437000	6146767075335	None	Fixation	(232.67, 201.10)	(195.41, 172.57)	6125.789	0.2836914	NaN	NaN	NaN	
6155542437000	6146767075142	None	Fixation	(232.67, 201.10)	(195.41, 172.57)	6125.789	0.2836914	NaN	NaN	NaN	
6155575769000	6146800406996	None	Fixation	(232.74, 201.15)	(195.05, 172.63)	6125.789	0.3168945	NaN	NaN	NaN	
6155575769000	6146800406893	None	Fixation	(232.74, 201.15)	(195.05, 172.63)	6125.789	0.3168945	NaN	NaN	NaN	
6155592436000	6146817073758	None	Fixation	(232.90, 201.19)	(194.97, 172.80)	6125.789	0.3334961	NaN	NaN	NaN	
6155609104000	6146833741815	None	Fixation	(233.00, 201.15)	(195.24, 172.78)	6125.789	0.3500977	NaN	NaN	NaN	
6155642437000	6146867074342	None	Fixation	(233.09, 201.03)	(195.16, 172.85)	6125.789	0.3833008	NaN	NaN	NaN	
6155659103000	6146883740141	None	Fixation	(233.16, 200.80)	(195.15, 172.86)	6125.789	0.4003906	NaN	NaN	NaN	
6155675768000	6146900405237	None	Fixation	(233.13, 201.18)	(194.91, 172.69)	6125.789	0.4169922	NaN	NaN	NaN	
6155692434000	6146917070782	None	Fixation	(233.48, 201.17)	(194.52, 172.56)	6125.789	0.4335938	NaN	NaN	NaN	
6155709103000	6146933739621	None	Fixation	(233.97, 199.25)	(195.82, 174.15)	6125.789	0.4501953	NaN	NaN	NaN	
6155709103000	6146933739513	None	Fixation	(233.97, 199.25)	(195.82, 174.15)	6125.789	0.4501953	NaN	NaN	NaN	
6155742436000	6146967073034	None	Pursuit	(233.49, 198.09)	(196.70, 175.84)	6126.239	0.03320313	5.949155	0.5155604	144.3589	
6155742436000	6146967072165	None	Pursuit	(233.49, 198.09)	(196.70, 175.84)	6126.239	0.03320313	5.949155	0.5155604	144.3589	
6155775769000	6147000404928	None	Fixation	(233.82, 198.42)	(196.83, 175.66)	6126.289	0.01660156	NaN	NaN	NaN	
6155775769000	6147000404797	None	Fixation	(233.82, 198.42)	(196.83, 175.66)	6126.289	0.01660156	NaN	NaN	NaN	
6155809099000	6147033735194	None	Fixation	(233.79, 198.06)	(196.82, 175.45)	6126.289	0.05029297	NaN	NaN	NaN	
6155825766000	6147050401776	None	Fixation	(233.92, 198.20)	(196.77, 175.52)	6126.289	0.06689453	NaN	NaN	NaN	
6155842434000	6147067069263	None	Fixation	(233.78, 198.07)	(196.66, 175.54)	6126.289	0.08349609	NaN	NaN	NaN	
